"cluster_set","featset","focgene","subtype","splitrule","min.node.size","mtry","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","prot_ctdc","PB1","H16N3","gini",45,6,0.923875779028832,0.549692803906403,0.00613828282022832,0.0189075197221011
"70_7","prot_ctdc","PB1","H3N8","gini",5,6,0.923850596646566,0.543169674237809,0.0084578436063626,0.0421294698104562
"70_7","prot_ctdc","PB1","H3N8","gini",25,6,0.920821565783782,0.547038886872696,0.00925349109942745,0.0511963421379108
"70_7","prot_ctdc","PB1","H3N8","gini",45,6,0.918300129761087,0.53597207000536,0.0102321070980916,0.0563233863157353
"70_7","prot_ctdc","PB1","H4N6","gini",5,6,0.927490095312836,0.562209924941876,0.00418619467089903,0.0249587688664977
"70_7","prot_ctdc","PB1","H4N6","gini",25,6,0.91792210422389,0.530027894432713,0.00390153985493695,0.0205455260748996
"70_7","prot_ctdc","PB1","H4N6","gini",45,6,0.913386833411389,0.519462309019088,0.00796455687787469,0.0341337865794626
"70_7","prot_ctdc","PB1","H4N8","gini",5,6,0.936580283015697,0.592969131746351,0.0121330393912525,0.060091045505856
"70_7","prot_ctdc","PB1","H4N8","gini",25,6,0.925695494829305,0.548175551998832,0.00798745090543773,0.0368048803989391
"70_7","prot_ctdc","PB1","H4N8","gini",45,6,0.922853013344089,0.544286390217151,0.00960596799112567,0.040966647399993
"70_7","prot_ctdc","PB1","H5N1","gini",5,6,0.942355889724311,0.608826884286233,0.0129017921566253,0.0624870352981153
"70_7","prot_ctdc","PB1","H5N1","gini",25,6,0.943358395989975,0.61728516601204,0.0177750608786939,0.0986279246152875
"70_7","prot_ctdc","PB1","H5N1","gini",45,6,0.942857142857143,0.616378941994326,0.0164728588723358,0.0912111963851047
"70_7","prot_ctdc","PB1","H5N6","gini",5,6,0.934744902607787,0.575293092805311,0.0113493189261679,0.0673709869346456
"70_7","prot_ctdc","PB1","H5N6","gini",25,6,0.926233133329486,0.55089049683505,0.0143800294227146,0.0774771867938513
"70_7","prot_ctdc","PB1","H5N6","gini",45,6,0.924338513857893,0.544227030379381,0.0154981493570228,0.0806275048609657
"70_7","prot_ctdc","PB1","H7N3","gini",5,6,0.937115811218223,0.592657818250254,0.0159658805373026,0.0962483993996502
"70_7","prot_ctdc","PB1","H7N3","gini",25,6,0.933120804952792,0.582713290433491,0.0117132462550363,0.0611285112166814
"70_7","prot_ctdc","PB1","H7N3","gini",45,6,0.929132014491135,0.567784615483185,0.0143440210798552,0.0727343748859932
"70_7","prot_ctdc","PB1","H7N4","gini",5,6,0.932588238712338,0.571277607507399,0.00863820295558824,0.048573256288791
"70_7","prot_ctdc","PB1","H7N4","gini",25,6,0.923987212349544,0.548232711319374,0.00827797121574287,0.0444956354822272
"70_7","prot_ctdc","PB1","H7N4","gini",45,6,0.919207080122749,0.531233329196945,0.0092585172391156,0.0438213132478495
"70_7","prot_ctdc","PB1","H7N7","gini",5,6,0.927055524165432,0.559426189758406,0.0076606744673199,0.0423723438749332
"70_7","prot_ctdc","PB1","H7N7","gini",25,6,0.924211906301851,0.553350291621279,0.00969759071303871,0.0494829033270156
"70_7","prot_ctdc","PB1","H7N7","gini",45,6,0.924209665480815,0.555795447975216,0.01180185717928,0.0603696178835136
"70_7","prot_ctdc","PB1","H7N9","gini",5,6,0.964747907700071,0.205568148129142,0.00232879990009757,0.0650373628150058
"70_7","prot_ctdc","PB1","H7N9","gini",25,6,0.962674016080451,0.265729229516463,0.00144848851236891,0.0947134482208012
"70_7","prot_ctdc","PB1","H7N9","gini",45,6,0.958008112036308,0.240818529883575,0.00499220911235238,0.0817128348501626
"70_7","prot_ctdc","PB1","H8N4","gini",5,6,0.928341716453743,0.547685470694402,0.0103182854334002,0.0356726729987075
"70_7","prot_ctdc","PB1","H8N4","gini",25,6,0.922681328599953,0.529237028488787,0.0142660328358208,0.0582509698000798
"70_7","prot_ctdc","PB1","H8N4","gini",45,6,0.922211850242573,0.527362423368247,0.0137169988319974,0.0534321801167922
"70_7","prot_ctdc","PB1","H9N2","gini",5,6,0.945584936553418,0.655433706655377,0.00577986708792839,0.0479004640217996
"70_7","prot_ctdc","PB1","H9N2","gini",25,6,0.938138354482194,0.633487515489413,0.0116012589978946,0.0590202985946954
"70_7","prot_ctdc","PB1","H9N2","gini",45,6,0.937560376586165,0.63409044089319,0.0151201680832837,0.0761798041852024
"70_7","prot_ctdd","PB1","H10N8","gini",5,14,0.942543735224586,0.599006562542273,0.00883332807884064,0.0625417476061273
"70_7","prot_ctdd","PB1","H10N8","gini",25,14,0.935946599916562,0.578893230213205,0.00798649900197622,0.0533245894934193
"70_7","prot_ctdd","PB1","H10N8","gini",45,14,0.934062021971909,0.575104075658108,0.00636838621003104,0.0442038134591783
"70_7","prot_ctdd","PB1","H16N3","gini",5,14,0.94515690926514,0.622298649348074,0.00873033987246683,0.061460136682962
"70_7","prot_ctdd","PB1","H16N3","gini",25,14,0.940426541341351,0.613978090498727,0.0117449038490032,0.0732573550464996
"70_7","prot_ctdd","PB1","H16N3","gini",45,14,0.935697277973215,0.593744088713414,0.0108852190866708,0.0649171515003837
"70_7","prot_ctdd","PB1","H3N8","gini",5,14,0.945028369335674,0.63719303456175,0.0109268067108044,0.0774999961749378
"70_7","prot_ctdd","PB1","H3N8","gini",25,14,0.937972928275195,0.612416293237335,0.00985127994609569,0.0645089512545895
"70_7","prot_ctdd","PB1","H3N8","gini",45,14,0.935447675749943,0.607590660294202,0.00751324597374402,0.0585025256135747
"70_7","prot_ctdd","PB1","H4N6","gini",5,14,0.938569421414377,0.622826516049169,0.0118983409193092,0.0611221930107208
"70_7","prot_ctdd","PB1","H4N6","gini",25,14,0.933031657025683,0.60033542327957,0.00420538196458748,0.0330489349860456
"70_7","prot_ctdd","PB1","H4N6","gini",45,14,0.93051529688746,0.590749760130923,0.0062972578421249,0.0399012979297244
"70_7","prot_ctdd","PB1","H4N8","gini",5,14,0.943675842828812,0.621315083352516,0.0156635746684676,0.0814538747412185
"70_7","prot_ctdd","PB1","H4N8","gini",25,14,0.940365029746899,0.612009362233103,0.0133392309258167,0.0631434923432102
"70_7","prot_ctdd","PB1","H4N8","gini",45,14,0.937050855433431,0.602691160637474,0.0155966850747452,0.0698292167271091
"70_7","prot_ctdd","PB1","H5N1","gini",5,14,0.954385964912281,0.668405310583127,0.0124559134233476,0.0814930837320264
"70_7","prot_ctdd","PB1","H5N1","gini",25,14,0.952380952380952,0.656483328444642,0.0140663811532855,0.090885214680882
"70_7","prot_ctdd","PB1","H5N1","gini",45,14,0.95187969924812,0.659287367931114,0.0153885528150464,0.0934687467985352
"70_7","prot_ctdd","PB1","H5N6","gini",5,14,0.939938026500457,0.60058534469435,0.0171864243401317,0.0918335336955008
"70_7","prot_ctdd","PB1","H5N6","gini",25,14,0.934734840052943,0.587988517960341,0.017601030263472,0.0962763036023536
"70_7","prot_ctdd","PB1","H5N6","gini",45,14,0.930004461559244,0.571296331558661,0.0188468033515215,0.0987890780210138
"70_7","prot_ctdd","PB1","H7N3","gini",5,14,0.940615823625017,0.600103503097245,0.0122863459658436,0.0822741397607744
"70_7","prot_ctdd","PB1","H7N3","gini",25,14,0.937620804952792,0.599200629559737,0.0110424370545034,0.0690723037674099
"70_7","prot_ctdd","PB1","H7N3","gini",45,14,0.935624545601171,0.593540853538363,0.0111016813156812,0.0659882139425488
"70_7","prot_ctdd","PB1","H7N4","gini",5,14,0.944058958449255,0.622519933788467,0.010856052512062,0.06803977139076
"70_7","prot_ctdd","PB1","H7N4","gini",25,14,0.940236916905822,0.61273157957849,0.0121356281908975,0.0664382587366313
"70_7","prot_ctdd","PB1","H7N4","gini",45,14,0.9397584480063,0.614008705756386,0.011711635331539,0.0663053732475135
"70_7","prot_ctdd","PB1","H7N7","gini",5,14,0.938899410368662,0.608245571975473,0.00900559464843254,0.0341215619815656
"70_7","prot_ctdd","PB1","H7N7","gini",25,14,0.937005916592543,0.605065382446404,0.0078659524370093,0.0369696477619442
"70_7","prot_ctdd","PB1","H7N7","gini",45,14,0.935113543226942,0.603414298810854,0.0120623832896182,0.042087367466044
"70_7","prot_ctdd","PB1","H7N9","gini",5,14,0.970448742324872,0.245736366803907,0.00472964595023181,0.166354719105045
"70_7","prot_ctdd","PB1","H7N9","gini",25,14,0.9673385812752,0.247885269948727,0.00472861587390062,0.183005886499979
"70_7","prot_ctdd","PB1","H7N9","gini",45,14,0.967856715990226,0.283392959483773,0.00507003107371187,0.191966722741119
"70_7","prot_ctdd","PB1","H8N4","gini",5,14,0.940117521115231,0.592374978911479,0.0103921718266252,0.0600678576668678
"70_7","prot_ctdd","PB1","H8N4","gini",25,14,0.935872227601063,0.585422552080605,0.00996988217698283,0.057427799366786
"70_7","prot_ctdd","PB1","H8N4","gini",45,14,0.932572560564437,0.575387806030417,0.012800830291549,0.0620716441760474
"70_7","prot_ctdd","PB1","H9N2","gini",5,14,0.944446991404011,0.653699591214744,0.00590891806358507,0.0555575596296371
"70_7","prot_ctdd","PB1","H9N2","gini",25,14,0.944445354072861,0.661259992862632,0.00478047423562442,0.0542917183539229
"70_7","prot_ctdd","PB1","H9N2","gini",45,14,0.942153090462546,0.654477985908883,0.00653795574855479,0.0542959401288926
"70_7","prot_ctdt","PB1","H10N8","gini",5,6,0.939238492560145,0.578813283754084,0.0060701837898137,0.0496891586116022
"70_7","prot_ctdt","PB1","H10N8","gini",25,6,0.935939924906133,0.580711654937,0.00305927004518691,0.0304889330744218
"70_7","prot_ctdt","PB1","H10N8","gini",45,6,0.930761229314421,0.563785187755652,0.00349855840301419,0.0343824990337971
"70_7","prot_ctdt","PB1","H16N3","gini",5,6,0.948473308544779,0.64454614209425,0.0121690669892057,0.0926156655214003
"70_7","prot_ctdt","PB1","H16N3","gini",25,6,0.93996264382213,0.614087706248,0.0122907876657426,0.0737483444174856
"70_7","prot_ctdt","PB1","H16N3","gini",45,6,0.93759969275384,0.606215720141286,0.0126205287157356,0.0729871463721146
"70_7","prot_ctdt","PB1","H3N8","gini",5,6,0.947548533190851,0.650311988929024,0.00790608870473667,0.0512720125277692
"70_7","prot_ctdt","PB1","H3N8","gini",25,6,0.942000610640409,0.632479818082236,0.0082310472296806,0.0541699987972153
"70_7","prot_ctdt","PB1","H3N8","gini",45,6,0.935446403582424,0.614295658050666,0.00753531572426923,0.0537486904589262
"70_7","prot_ctdt","PB1","H4N6","gini",5,6,0.942599648114629,0.633607227377505,0.00205339325768738,0.0303591221919224
"70_7","prot_ctdt","PB1","H4N6","gini",25,6,0.936051795501437,0.617295370260565,0.00657491139390345,0.0304319255166017
"70_7","prot_ctdt","PB1","H4N6","gini",45,6,0.93202410035062,0.60471112833177,0.00471303444037536,0.0287286391691025
"70_7","prot_ctdt","PB1","H4N8","gini",5,6,0.94509764377668,0.623329035563936,0.0149267895505107,0.0755005871024143
"70_7","prot_ctdt","PB1","H4N8","gini",25,6,0.939894457329165,0.608078832269533,0.0147401120084146,0.075506108841974
"70_7","prot_ctdt","PB1","H4N8","gini",45,6,0.937051975843949,0.603050022849182,0.0134686950275426,0.0658923601305485
"70_7","prot_ctdt","PB1","H5N1","gini",5,6,0.958395989974937,0.69121202908875,0.00947752902315237,0.0607132326604196
"70_7","prot_ctdt","PB1","H5N1","gini",25,6,0.954385964912281,0.67917431060355,0.0102420134043622,0.0521894963081825
"70_7","prot_ctdt","PB1","H5N1","gini",45,6,0.952882205513784,0.670376622582971,0.00760188014441259,0.0370911886311463
"70_7","prot_ctdt","PB1","H5N6","gini",5,6,0.945146815000563,0.621745949754674,0.0109415967656332,0.0653965843326186
"70_7","prot_ctdt","PB1","H5N6","gini",25,6,0.935218825687166,0.582051810766243,0.0138910060403724,0.0809748837103458
"70_7","prot_ctdt","PB1","H5N6","gini",45,6,0.934275429460751,0.590025377802984,0.0163519621064857,0.0911607668747377
"70_7","prot_ctdt","PB1","H7N3","gini",5,6,0.946103373407278,0.636121041573269,0.0185656396158394,0.108641042791979
"70_7","prot_ctdt","PB1","H7N3","gini",25,6,0.942105867172864,0.623795030755879,0.0162485646433873,0.0886762846269214
"70_7","prot_ctdt","PB1","H7N3","gini",45,6,0.941609601617846,0.624923055395465,0.0146443388315046,0.0798657830031639
"70_7","prot_ctdt","PB1","H7N4","gini",5,6,0.945503522499742,0.621993014578128,0.00948047247764634,0.048448696750513
"70_7","prot_ctdt","PB1","H7N4","gini",25,6,0.939766452473905,0.608598009824403,0.00785156942110244,0.0406653083011992
"70_7","prot_ctdt","PB1","H7N4","gini",45,6,0.937853713329481,0.608624655625976,0.00881660058108507,0.0480410027448951
"70_7","prot_ctdt","PB1","H7N7","gini",5,6,0.946487998713417,0.652891057098435,0.0143928341930271,0.0759863169999944
"70_7","prot_ctdt","PB1","H7N7","gini",25,6,0.941752012806851,0.637905695288718,0.01550359828084,0.0702649477432534
"70_7","prot_ctdt","PB1","H7N7","gini",45,6,0.940798527487835,0.635751779604031,0.0118853745630413,0.0530166132322273
"70_7","prot_ctdt","PB1","H7N9","gini",5,6,0.970451433933781,0.231073334218484,0.00746140079693554,0.134571993732528
"70_7","prot_ctdt","PB1","H7N9","gini",25,6,0.968891653525947,0.259656943717802,0.00880496526640795,0.158665976215024
"70_7","prot_ctdt","PB1","H7N9","gini",45,6,0.965260673107402,0.246439266893809,0.00793532664720187,0.122028853572883
"70_7","prot_ctdt","PB1","H8N4","gini",5,6,0.941065372596248,0.60146684010526,0.0102776356224851,0.0584481753130764
"70_7","prot_ctdt","PB1","H8N4","gini",25,6,0.933521527171018,0.580186375740794,0.0142917126152198,0.0629198807604011
"70_7","prot_ctdt","PB1","H8N4","gini",45,6,0.933054279064764,0.58777302420609,0.0157756381630015,0.0697719641414981
"70_7","prot_ctdt","PB1","H9N2","gini",5,6,0.950177650429799,0.678838841990227,0.00844797107995109,0.0602268799264717
"70_7","prot_ctdt","PB1","H9N2","gini",25,6,0.946166189111748,0.671844157906006,0.00507310615944909,0.0404071021249058
"70_7","prot_ctdt","PB1","H9N2","gini",45,6,0.94501514531314,0.675440428935994,0.00685968869252041,0.0373917200014447
"70_7","prot_ctriad","PB1","H10N8","gini",5,17,0.923697955778056,0.539753769483771,0.00711110488896552,0.0371362745739041
"70_7","prot_ctriad","PB1","H10N8","gini",25,17,0.919926574885273,0.547798359820436,0.00466265723783308,0.0211810009537442
"70_7","prot_ctriad","PB1","H10N8","gini",45,17,0.916159643999444,0.535518561030656,0.0075060532267435,0.0210260753581538
"70_7","prot_ctriad","PB1","H16N3","gini",5,17,0.927186597395701,0.564481865441208,0.00588776849041065,0.0331516716602973
"70_7","prot_ctriad","PB1","H16N3","gini",25,17,0.918680409030171,0.547954463496538,0.00450740432103754,0.0228671652304708
"70_7","prot_ctriad","PB1","H16N3","gini",45,17,0.918679293904607,0.553659658982621,0.00349103416805635,0.0276485323458986
"70_7","prot_ctriad","PB1","H3N8","gini",5,17,0.921325344121314,0.559557403087501,0.0106712805708023,0.0583712915481782
"70_7","prot_ctriad","PB1","H3N8","gini",25,17,0.918298857593568,0.56169293145769,0.00892066664907893,0.0433549604772471
"70_7","prot_ctriad","PB1","H3N8","gini",45,17,0.913253441213139,0.545641740064283,0.0117259678371006,0.0484980996548583
"70_7","prot_ctriad","PB1","H4N6","gini",5,17,0.925982557624394,0.584271112746144,0.00845932310457603,0.0439766593453149
"70_7","prot_ctriad","PB1","H4N6","gini",25,17,0.92145361568548,0.573763877482567,0.00978220969676488,0.0496662146702594
"70_7","prot_ctriad","PB1","H4N6","gini",45,17,0.919443565434224,0.577521819584336,0.0128969692164163,0.0614630194327013
"70_7","prot_ctriad","PB1","H4N8","gini",5,17,0.928052838560048,0.579429920108801,0.0188798763754048,0.0707152387140948
"70_7","prot_ctriad","PB1","H4N8","gini",25,17,0.920479983866089,0.555791571612389,0.0160880053185647,0.0510459735743629
"70_7","prot_ctriad","PB1","H4N8","gini",45,17,0.919530996156992,0.559208003649655,0.017392711727799,0.0576676276116834
"70_7","prot_ctriad","PB1","H5N1","gini",5,17,0.940852130325814,0.629188936289229,0.0144626947832115,0.0719288207573733
"70_7","prot_ctriad","PB1","H5N1","gini",25,17,0.939348370927318,0.622352670040666,0.0138866117064612,0.0694192319816463
"70_7","prot_ctriad","PB1","H5N1","gini",45,17,0.937844611528822,0.615154984496944,0.0119409817038312,0.060420088516896
"70_7","prot_ctriad","PB1","H5N6","gini",5,17,0.924824735028197,0.558699516421004,0.0137044783130566,0.0645988604815077
"70_7","prot_ctriad","PB1","H5N6","gini",25,17,0.917732525876726,0.542973423450029,0.0124204726139296,0.0622847092863445
"70_7","prot_ctriad","PB1","H5N6","gini",45,17,0.918205339115497,0.552337986734812,0.0122162110753047,0.0613642326387377
"70_7","prot_ctriad","PB1","H7N3","gini",5,17,0.931125798687361,0.586972064425735,0.0187691415989923,0.0957490575921631
"70_7","prot_ctriad","PB1","H7N3","gini",25,17,0.927632039304723,0.586350493385941,0.0217128805973104,0.0940613052222193
"70_7","prot_ctriad","PB1","H7N3","gini",45,17,0.92763079242193,0.588289970512796,0.0206910514454163,0.0865286331575628
"70_7","prot_ctriad","PB1","H7N4","gini",5,17,0.926383004546335,0.564262984747027,0.00935165856757698,0.0571046430337189
"70_7","prot_ctriad","PB1","H7N4","gini",25,17,0.924472554739892,0.568750111019869,0.00937019445518921,0.0583551110397926
"70_7","prot_ctriad","PB1","H7N4","gini",45,17,0.922082488626495,0.56270488460055,0.00906168930871123,0.0547972302071987
"70_7","prot_ctriad","PB1","H7N7","gini",5,17,0.930376442232472,0.590748918109438,0.00915666559886795,0.044074930098126
"70_7","prot_ctriad","PB1","H7N7","gini",25,17,0.925646079668959,0.586544711883815,0.0152104194383954,0.0600643483160171
"70_7","prot_ctriad","PB1","H7N7","gini",45,17,0.923749219338669,0.580969393527023,0.0151105214204444,0.0663687482215586
"70_7","prot_ctriad","PB1","H7N9","gini",5,17,0.963708939706048,0.291737497520976,0.00321761327275433,0.0851518331845078
"70_7","prot_ctriad","PB1","H7N9","gini",25,17,0.962675354929843,0.331145823772094,0.0034747954636174,0.114769035336906
"70_7","prot_ctriad","PB1","H7N9","gini",45,17,0.956975859154435,0.297600187139471,0.00534005938414894,0.103072147362055
"70_7","prot_ctriad","PB1","H8N4","gini",5,17,0.925034248785825,0.552597080242972,0.0133802394108002,0.0545063357942701
"70_7","prot_ctriad","PB1","H8N4","gini",25,17,0.918904382574654,0.545532297082079,0.0156954804416915,0.0644973472470784
"70_7","prot_ctriad","PB1","H8N4","gini",45,17,0.919376091183161,0.54978634882863,0.0171952550944367,0.0720181216378081
"70_7","prot_ctriad","PB1","H9N2","gini",5,17,0.941578387228817,0.655782376193648,0.0104647660764442,0.0472881585645806
"70_7","prot_ctriad","PB1","H9N2","gini",25,17,0.941003683995088,0.667992733441596,0.0129313010176492,0.0557049673743233
"70_7","prot_ctriad","PB1","H9N2","gini",45,17,0.938139991813344,0.651391560699448,0.0134001756144964,0.0679942126432133
"70_7","prot_pseaac","PB1","H10N8","gini",5,5,0.950548185231539,0.640327021983391,0.00660241710790868,0.0436422802998508
"70_7","prot_pseaac","PB1","H10N8","gini",25,5,0.940195244055069,0.598185287502703,0.0125583052660142,0.0581798870440309
"70_7","prot_pseaac","PB1","H10N8","gini",45,5,0.936896676401057,0.591586299103263,0.0108797199782065,0.052860280676716
"70_7","prot_pseaac","PB1","H16N3","gini",5,5,0.951775184767321,0.656123286051227,0.0103747925540532,0.07769707439842
"70_7","prot_pseaac","PB1","H16N3","gini",25,5,0.949878335044602,0.650245816696038,0.00700151812376772,0.0576525313161145
"70_7","prot_pseaac","PB1","H16N3","gini",45,5,0.944676263722651,0.629450509669593,0.00832426965103405,0.0646273730820628
"70_7","prot_pseaac","PB1","H3N8","gini",5,5,0.949567463043534,0.660102648903315,0.00646527060672683,0.0563392532394224
"70_7","prot_pseaac","PB1","H3N8","gini",25,5,0.946039742513294,0.645854006611085,0.00749105557169956,0.0584615007745847
