"cluster_set","featset","focgene","subtype","sigma","C","Weight","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","cds_compbias","HA","H4N6",0.001,1,3,0.937063149500652,0.61143059916322,0.00557322203590241,0.0373075114447819
"70_7","cds_compbias","HA","H4N6",0.001,1,9,0.91390580104553,0.576955734373035,0.0151870309669763,0.0576253561756998
"70_7","cds_compbias","HA","H4N6",0.001,3,3,0.934546789362429,0.628379736579328,0.00848622892419457,0.044700304335773
"70_7","cds_compbias","HA","H4N6",0.001,3,9,0.920451122109287,0.598163306689415,0.0146867361009116,0.0593647085100263
"70_7","cds_compbias","HA","H4N6",0.001,9,3,0.939080794400213,0.649122238103252,0.0105320230371308,0.0463144448277197
"70_7","cds_compbias","HA","H4N6",0.001,9,9,0.92397630469729,0.607587928085668,0.0138849316144363,0.0651554095312417
"70_7","cds_compbias","HA","H4N6",0.01,1,3,0.945121071351721,0.671834000908289,0.00961268856300803,0.0496151324948296
"70_7","cds_compbias","HA","H4N6",0.01,1,9,0.929515334860701,0.621884951390219,0.0166501899110322,0.0748197349980284
"70_7","cds_compbias","HA","H4N6",0.01,3,3,0.947638697264661,0.679102314377552,0.00692987324428445,0.0418972976214584
"70_7","cds_compbias","HA","H4N6",0.01,3,9,0.938574484513246,0.654374116928744,0.0128868716065406,0.060589378461973
"70_7","cds_compbias","HA","H4N6",0.01,9,3,0.948646253939724,0.67914177237317,0.00859983588892891,0.0505774533358742
"70_7","cds_compbias","HA","H4N6",0.01,9,9,0.940594660962242,0.647588659728934,0.0143518491959836,0.0700732026358527
"70_7","cds_compbias","HA","H4N6",0.1,1,3,0.952167639203575,0.671882418066228,0.00614309760102659,0.0450339421102683
"70_7","cds_compbias","HA","H4N6",0.1,1,9,0.946632406364315,0.646336178512301,0.0100894330258671,0.0598021247318641
"70_7","cds_compbias","HA","H4N6",0.1,3,3,0.953176461653355,0.674745762316605,0.00721592843799291,0.0546172716351159
"70_7","cds_compbias","HA","H4N6",0.1,3,9,0.949653810614787,0.658382888291694,0.0104901342215345,0.0672026053951083
"70_7","cds_compbias","HA","H4N6",0.1,9,3,0.952167639203575,0.65869706844489,0.00888701006006586,0.0601713794204646
"70_7","cds_compbias","HA","H4N6",0.1,9,9,0.947637431489943,0.635063633498352,0.0104174505016577,0.0602982142041418
"70_7","cds_compbias","HA","H4N8",0.001,1,3,0.94037175221001,0.616896246018172,0.0169969677646891,0.0712695706954197
"70_7","cds_compbias","HA","H4N8",0.001,1,9,0.918597694195153,0.578307886954008,0.0172987621483712,0.0569033968774293
"70_7","cds_compbias","HA","H4N8",0.001,3,3,0.936111951419,0.617549878806322,0.0183259151078935,0.0825904980527928
"70_7","cds_compbias","HA","H4N8",0.001,3,9,0.925222681590535,0.601117922531205,0.0205595835381583,0.0734153892935349
"70_7","cds_compbias","HA","H4N8",0.001,9,3,0.940841204217225,0.639147238042052,0.0184946022076678,0.086939370065413
"70_7","cds_compbias","HA","H4N8",0.001,9,9,0.933266108702228,0.629435462867506,0.0181690023666254,0.0665311364091751
"70_7","cds_compbias","HA","H4N8",0.01,1,3,0.94841742014274,0.677409461371061,0.0159831373078522,0.0891833416362861
"70_7","cds_compbias","HA","H4N8",0.01,1,9,0.938003204374083,0.648019431793834,0.0159185507871538,0.0729290372245691
"70_7","cds_compbias","HA","H4N8",0.01,3,3,0.955044648359159,0.708857386432971,0.016023638292242,0.0920330131286234
"70_7","cds_compbias","HA","H4N8",0.01,3,9,0.946521685545584,0.676862704155472,0.0162753137731271,0.0777883923502412
"70_7","cds_compbias","HA","H4N8",0.01,9,3,0.955989154426182,0.713800286811021,0.0129059270090255,0.0703937420018576
"70_7","cds_compbias","HA","H4N8",0.01,9,9,0.949832498627497,0.687236006954258,0.0160038604650554,0.0779438005347309
"70_7","cds_compbias","HA","H4N8",0.1,1,3,0.957882648202301,0.703592563913003,0.0116291085496215,0.071957529306988
"70_7","cds_compbias","HA","H4N8",0.1,1,9,0.953618365769218,0.682080254663982,0.012150517339135,0.065923453341102
"70_7","cds_compbias","HA","H4N8",0.1,3,3,0.958353220620035,0.702069566449426,0.00955194848027403,0.057957022612798
"70_7","cds_compbias","HA","H4N8",0.1,3,9,0.953616124948181,0.677959157068409,0.0104248677816063,0.0524339323176088
"70_7","cds_compbias","HA","H4N8",0.1,9,3,0.956932540082686,0.679338971611409,0.0110234434541706,0.0737791817033886
"70_7","cds_compbias","HA","H4N8",0.1,9,9,0.952194324000314,0.655254315693535,0.0124851923207159,0.0728308656639326
"70_7","cds_compbias","HA","H5N1",0.001,1,3,0.950877192982456,0.679937131953723,0.0122268781129328,0.0546417321998931
"70_7","cds_compbias","HA","H5N1",0.001,1,9,0.949874686716792,0.6754106234643,0.012531328320802,0.0526754919705635
"70_7","cds_compbias","HA","H5N1",0.001,3,3,0.950877192982456,0.679937131953723,0.0122268781129328,0.0546417321998931
"70_7","cds_compbias","HA","H5N1",0.001,3,9,0.950877192982456,0.686432202150009,0.0143537053265928,0.0618004548405727
"70_7","cds_compbias","HA","H5N1",0.001,9,3,0.953383458646617,0.688504376953897,0.0126062920701346,0.0567943355897997
"70_7","cds_compbias","HA","H5N1",0.001,9,9,0.94937343358396,0.6775684354636,0.0109819059148905,0.050619628425914
"70_7","cds_compbias","HA","H5N1",0.01,1,3,0.966416040100251,0.756409811427893,0.0104243781168348,0.0672178419515122
"70_7","cds_compbias","HA","H5N1",0.01,1,9,0.948370927318296,0.667728373311694,0.0123546441542519,0.0635853725132692
"70_7","cds_compbias","HA","H5N1",0.01,3,3,0.965914786967419,0.753156667016619,0.0101186111469606,0.0682313870572473
"70_7","cds_compbias","HA","H5N1",0.01,3,9,0.949874686716792,0.672844394472999,0.0129017921566253,0.0682725597674035
"70_7","cds_compbias","HA","H5N1",0.01,9,3,0.96390977443609,0.74118326813558,0.013332767998266,0.0906274397066175
"70_7","cds_compbias","HA","H5N1",0.01,9,9,0.957393483709273,0.709393027024954,0.0151416616210458,0.0859625938315963
"70_7","cds_compbias","HA","H5N1",0.1,1,3,0.966416040100251,0.745038502683935,0.0108669089667563,0.0839584201879029
"70_7","cds_compbias","HA","H5N1",0.1,1,9,0.96140350877193,0.716492480559182,0.0104243781168348,0.0749025996974792
"70_7","cds_compbias","HA","H5N1",0.1,3,3,0.965914786967419,0.739025370070095,0.0104243781168348,0.079816766377703
"70_7","cds_compbias","HA","H5N1",0.1,3,9,0.960902255639098,0.710411983693616,0.0102726323468267,0.0724919049089391
"70_7","cds_compbias","HA","H5N1",0.1,9,3,0.961904761904762,0.693331820058328,0.00960916767552923,0.0792537556262981
"70_7","cds_compbias","HA","H5N1",0.1,9,9,0.957894736842105,0.675019246245041,0.00993063296048068,0.0734895242064526
"70_7","cds_compbias","HA","H5N6",0.001,1,3,0.935699481799565,0.589799578479069,0.00840153167056824,0.0583844299419575
"70_7","cds_compbias","HA","H5N6",0.001,1,9,0.915826734009681,0.577011903767944,0.0160157812684199,0.0670447883166979
"70_7","cds_compbias","HA","H5N6",0.001,3,3,0.931436319777,0.594969333654218,0.0111428553219204,0.0640835326336057
"70_7","cds_compbias","HA","H5N6",0.001,3,9,0.919614841972438,0.586691752594026,0.0127971832637685,0.0607298232429233
"70_7","cds_compbias","HA","H5N6",0.001,9,3,0.935695010727402,0.616957073270191,0.00793828765686551,0.057008993444694
"70_7","cds_compbias","HA","H5N6",0.001,9,9,0.922926780749825,0.59258274609445,0.0105699474122261,0.0484435750151781
"70_7","cds_compbias","HA","H5N6",0.01,1,3,0.948455403116306,0.674909506388248,0.00943472672556513,0.0556386525617262
"70_7","cds_compbias","HA","H5N6",0.01,1,9,0.92576367075236,0.602766115107235,0.0113319449743688,0.0518235945440546
"70_7","cds_compbias","HA","H5N6",0.01,3,3,0.954134774604056,0.704047542201984,0.00399092785522788,0.0297136301676745
"70_7","cds_compbias","HA","H5N6",0.01,3,9,0.943270100957444,0.660791659736113,0.00893314033998252,0.0402300217185048
"70_7","cds_compbias","HA","H5N6",0.01,9,3,0.955080406366553,0.709007811011562,0.00377210002637969,0.0220558789737378
"70_7","cds_compbias","HA","H5N6",0.01,9,9,0.948939399320439,0.683558059730365,0.00589204643427001,0.0268443118094919
"70_7","cds_compbias","HA","H5N6",0.1,1,3,0.956967188249473,0.694586464045449,0.00682784990464635,0.0668944442910514
"70_7","cds_compbias","HA","H5N6",0.1,1,9,0.952715209192271,0.673635075301523,0.00787026351500829,0.0682293075883549
"70_7","cds_compbias","HA","H5N6",0.1,3,3,0.956496605261828,0.686572647174502,0.00643245632381245,0.0599421027954536
"70_7","cds_compbias","HA","H5N6",0.1,3,9,0.952244626204626,0.665513102209312,0.00843511955034386,0.0659103336229337
"70_7","cds_compbias","HA","H5N6",0.1,9,3,0.957441116613807,0.685858612885047,0.00694302804134077,0.0653690284769155
"70_7","cds_compbias","HA","H5N6",0.1,9,9,0.951770697840292,0.65423834392989,0.00847686668332349,0.0749666939556607
"70_7","cds_compbias","HA","H7N3",0.001,1,3,0.939109607821243,0.599165300422675,0.0126138132293448,0.0710319861563395
"70_7","cds_compbias","HA","H7N3",0.001,1,9,0.920133292390913,0.57544017015689,0.0242118468772575,0.0957451546127818
"70_7","cds_compbias","HA","H7N3",0.001,3,3,0.93910710785226,0.629127460665448,0.0138092737773242,0.069491635329069
"70_7","cds_compbias","HA","H7N3",0.001,3,9,0.925627051773551,0.598359596915469,0.0202368778007839,0.0836809828725181
"70_7","cds_compbias","HA","H7N3",0.001,9,3,0.935112089180035,0.615562788548035,0.0146459541136356,0.0641540481859027
"70_7","cds_compbias","HA","H7N3",0.001,9,9,0.92662953933574,0.601950584727502,0.0153297623753484,0.0640567276544042
"70_7","cds_compbias","HA","H7N3",0.01,1,3,0.943098385876106,0.641324008980343,0.0115834680521481,0.0629244996986046
"70_7","cds_compbias","HA","H7N3",0.01,1,9,0.931120823562983,0.614870639424454,0.0159120621109953,0.0732251149302465
"70_7","cds_compbias","HA","H7N3",0.01,3,3,0.951093392141537,0.683938940860669,0.00579214146670244,0.0343666540986618
"70_7","cds_compbias","HA","H7N3",0.01,3,9,0.937619533256411,0.625792984486888,0.0106230164892235,0.05360735689452
"70_7","cds_compbias","HA","H7N3",0.01,9,3,0.949094645227727,0.668986054131524,0.00608487135825157,0.0370687123019535
"70_7","cds_compbias","HA","H7N3",0.01,9,9,0.942610823687051,0.640075338387332,0.00867467869921991,0.0519369020153432
"70_7","cds_compbias","HA","H7N3",0.1,1,3,0.95608218880659,0.683324574555682,0.0102555413272992,0.0765824173502876
"70_7","cds_compbias","HA","H7N3",0.1,1,9,0.952092145258744,0.66314705539856,0.0119020685909967,0.0871723057210535
"70_7","cds_compbias","HA","H7N3",0.1,3,3,0.954089657696555,0.657997145539394,0.0082130489523113,0.0680640272546356
"70_7","cds_compbias","HA","H7N3",0.1,3,9,0.951097126586519,0.645693857010262,0.00991787192118742,0.0756358774582073
"70_7","cds_compbias","HA","H7N3",0.1,9,3,0.952098367265915,0.636833361469962,0.0059252445806824,0.0570675483891105
"70_7","cds_compbias","HA","H7N3",0.1,9,9,0.948608323718068,0.619496977184768,0.00833301762111004,0.0703166425996635
"70_7","cds_compbias","HA","H7N4",0.001,1,3,0.938806088883218,0.610603650117215,0.0119591314113393,0.0575328255681134
"70_7","cds_compbias","HA","H7N4",0.001,1,9,0.920655086395535,0.585845718395657,0.0138395002245717,0.0513714302802806
"70_7","cds_compbias","HA","H7N4",0.001,3,3,0.933549782571768,0.611732809885357,0.0161090108605007,0.070638566024503
"70_7","cds_compbias","HA","H7N4",0.001,3,9,0.926387583222296,0.61147610827579,0.0147570736045453,0.0540629168653599
"70_7","cds_compbias","HA","H7N4",0.001,9,3,0.937374124406953,0.6318065026802,0.0199168578457966,0.0820734508358821
"70_7","cds_compbias","HA","H7N4",0.001,9,9,0.928773076136617,0.616136858252906,0.0126052422967795,0.0462494477974771
"70_7","cds_compbias","HA","H7N4",0.01,1,3,0.948372068466431,0.669958206003954,0.00873642621046194,0.0403566978274158
"70_7","cds_compbias","HA","H7N4",0.01,1,9,0.934037403346328,0.634825545339273,0.0132601312319705,0.0455622201988265
"70_7","cds_compbias","HA","H7N4",0.01,3,3,0.952671431501953,0.696359691789331,0.00550499932349864,0.0400583477672774
"70_7","cds_compbias","HA","H7N4",0.01,3,9,0.944072694477139,0.664891206886494,0.0068904984662712,0.0312357673577814
"70_7","cds_compbias","HA","H7N4",0.01,9,3,0.955539961037987,0.709796288083556,0.00440714641147029,0.0395955547483634
"70_7","cds_compbias","HA","H7N4",0.01,9,9,0.950757544950097,0.692127757011213,0.0055826972281591,0.0394281635044514
"70_7","cds_compbias","HA","H7N4",0.1,1,3,0.957456136927824,0.700811246024776,0.00518203722285422,0.0408081281940657
"70_7","cds_compbias","HA","H7N4",0.1,1,9,0.954580739377848,0.687959273248685,0.00780021482037985,0.0540274487433419
"70_7","cds_compbias","HA","H7N4",0.1,3,3,0.956975378690322,0.694156964024699,0.00450938259217721,0.0411805555985091
"70_7","cds_compbias","HA","H7N4",0.1,3,9,0.952190673264451,0.670275525625826,0.00780334820824302,0.0562352870051464
"70_7","cds_compbias","HA","H7N4",0.1,9,3,0.954587601914905,0.671167387986823,0.00379287725297198,0.034282253626843
"70_7","cds_compbias","HA","H7N4",0.1,9,9,0.94932328018208,0.642817532118297,0.00711286178349446,0.0523043059083913
"70_7","cds_compbias","HA","H7N7",0.001,1,3,0.941741891853878,0.631558385143662,0.00672961693866833,0.0378455422983546
"70_7","cds_compbias","HA","H7N7",0.001,1,9,0.925630340695548,0.609633960644048,0.00589695282401292,0.0331654009123053
"70_7","cds_compbias","HA","H7N7",0.001,3,3,0.93984727766724,0.644751706668092,0.00651765284693434,0.0515322591398779
"70_7","cds_compbias","HA","H7N7",0.001,3,9,0.930370818889419,0.626319557018113,0.0047982182025551,0.0367145738203504
"70_7","cds_compbias","HA","H7N7",0.001,9,3,0.943638757506784,0.659281989000853,0.00708061774466659,0.0514916799332865
"70_7","cds_compbias","HA","H7N7",0.001,9,9,0.931797106801975,0.630786439983804,0.0095717904111095,0.0497992439059698
"70_7","cds_compbias","HA","H7N7",0.01,1,3,0.951219487010064,0.694549555528701,0.00839873553493508,0.0492044940568035
"70_7","cds_compbias","HA","H7N7",0.01,1,9,0.937483216796002,0.652505377191299,0.0083546019130148,0.0449694293208559
"70_7","cds_compbias","HA","H7N7",0.01,3,3,0.956431647386957,0.724975361996143,0.00978348285800245,0.0489394298871152
"70_7","cds_compbias","HA","H7N7",0.01,3,9,0.94222143820099,0.66006386844375,0.0126204906300491,0.0492441333644317
"70_7","cds_compbias","HA","H7N7",0.01,9,3,0.958327387306728,0.728559956576296,0.0100683242931206,0.0584332296921793
"70_7","cds_compbias","HA","H7N7",0.01,9,9,0.951219471042218,0.695226530841668,0.0114887716421987,0.0535809416583487
"70_7","cds_compbias","HA","H7N7",0.1,1,3,0.962116621002619,0.738377803326874,0.0114203581719874,0.0607395668567472
"70_7","cds_compbias","HA","H7N7",0.1,1,9,0.958800189900268,0.72083089644739,0.0117265287978517,0.0581568610342682
"70_7","cds_compbias","HA","H7N7",0.1,3,3,0.962116621002619,0.736361814368358,0.0102597115506086,0.0554141882322405
"70_7","cds_compbias","HA","H7N7",0.1,3,9,0.959273003139039,0.721359979551212,0.0105767007223677,0.0519350991306466
"70_7","cds_compbias","HA","H7N7",0.1,9,3,0.955014317435932,0.671962731924357,0.014031966149228,0.093500709291471
"70_7","cds_compbias","HA","H7N7",0.1,9,9,0.955482638387399,0.68946396427632,0.00974953521271282,0.0491797118153636
"70_7","cds_compbias","HA","H7N9",0.001,1,3,0.976154967122554,0,0.0011155160237243,0
"70_7","cds_compbias","HA","H7N9",0.001,1,9,0.948170232787657,0.324133013370879,0.0104691183503691,0.0730862999575019
"70_7","cds_compbias","HA","H7N9",0.001,3,3,0.975114674189261,0.281839533985246,0.00394624459621923,0.087973380884445
"70_7","cds_compbias","HA","H7N9",0.001,3,9,0.951794498094052,0.336387578871096,0.0069526096415155,0.0819162079704389
"70_7","cds_compbias","HA","H7N9",0.001,9,3,0.975111989535414,0.398334312492395,0.00678423790086447,0.175114388456988
"70_7","cds_compbias","HA","H7N9",0.001,9,9,0.963197534013295,0.413408678490502,0.00740293326338321,0.113613699554867
"70_7","cds_compbias","HA","H7N9",0.01,1,3,0.974078397804148,0.383253270015092,0.00411457558161209,0.11067206678673
"70_7","cds_compbias","HA","H7N9",0.01,1,9,0.964229772985045,0.419507576362181,0.00671579456176488,0.10749740941712
"70_7","cds_compbias","HA","H7N9",0.01,3,3,0.97407840475921,0.427723671237247,0.00756412764556993,0.145338897653268
"70_7","cds_compbias","HA","H7N9",0.01,3,9,0.968899714442551,0.423716890801086,0.00312806644442823,0.0906093695774093
"70_7","cds_compbias","HA","H7N9",0.01,9,3,0.973047483771667,0.393598815332842,0.00722140707201484,0.162855327462865
"70_7","cds_compbias","HA","H7N9",0.01,9,9,0.973048829576122,0.422119692068414,0.00593063342600065,0.102696158578892
"70_7","cds_compbias","HA","H7N9",0.1,1,3,0.977191243507667,0.277853882335423,0.00498841780221992,0.16573089227488
"70_7","cds_compbias","HA","H7N9",0.1,1,9,0.9777080393733,0.307770915824891,0.00506380374660372,0.156429728456746
"70_7","cds_compbias","HA","H7N9",0.1,3,3,0.977710724027148,0.280916915592545,0.00433008342956484,0.162694400815998
"70_7","cds_compbias","HA","H7N9",0.1,3,9,0.977710724027148,0.280916915592545,0.00433008342956484,0.162694400815998
"70_7","cds_compbias","HA","H7N9",0.1,9,3,0.977710724027148,0.280916915592545,0.00433008342956484,0.162694400815998
"70_7","cds_compbias","HA","H7N9",0.1,9,9,0.977710724027148,0.280916915592545,0.00433008342956484,0.162694400815998
"70_7","cds_compbias","HA","H8N4",0.001,1,3,0.941057577212606,0.612097325260653,0.0105945386432285,0.064816331399212
"70_7","cds_compbias","HA","H8N4",0.001,1,9,0.921259548754601,0.58232225597309,0.0129987399248812,0.048056067354529
"70_7","cds_compbias","HA","H8N4",0.001,3,3,0.939173004515603,0.626776411108509,0.00923698364182067,0.0534043005181754
"70_7","cds_compbias","HA","H8N4",0.001,3,9,0.92644380423118,0.607179078775257,0.0157023474962527,0.0534037169296122
"70_7","cds_compbias","HA","H8N4",0.001,9,3,0.941532615454853,0.637310977699316,0.00965356552911525,0.0448561216965692
"70_7","cds_compbias","HA","H8N4",0.001,9,9,0.93163137359855,0.623767932776805,0.00853987418925419,0.0349969074764414
"70_7","cds_compbias","HA","H8N4",0.01,1,3,0.950958829564209,0.681939206062556,0.00981881365642006,0.0511938329472076
"70_7","cds_compbias","HA","H8N4",0.01,1,9,0.935872222353413,0.640207320553345,0.0128731697829653,0.0537815248010614
"70_7","cds_compbias","HA","H8N4",0.01,3,3,0.954733534843082,0.700250535117427,0.00843134773955961,0.0559701830309893
"70_7","cds_compbias","HA","H8N4",0.01,3,9,0.942468226792925,0.656064431783655,0.0100224850673759,0.0427408678268105
"70_7","cds_compbias","HA","H8N4",0.01,9,3,0.955679145577674,0.704397280701302,0.00612285963767083,0.0485657160829891
"70_7","cds_compbias","HA","H8N4",0.01,9,9,0.951439411948374,0.685688206278365,0.00635911209088611,0.0474862047990067
"70_7","cds_compbias","HA","H8N4",0.1,1,3,0.959920004827838,0.710203725920907,0.00868551966039333,0.0597953989830313
"70_7","cds_compbias","HA","H8N4",0.1,1,9,0.956149744308268,0.690231675689931,0.00861733128299311,0.056244215088974
"70_7","cds_compbias","HA","H8N4",0.1,3,3,0.957561503766501,0.688406194064489,0.00767396444510452,0.0535448266222189
"70_7","cds_compbias","HA","H8N4",0.1,3,9,0.954732419717519,0.673761831897713,0.00827186518078119,0.052992384859442
"70_7","cds_compbias","HA","H8N4",0.1,9,3,0.954260711109012,0.643319744182652,0.0083019445533797,0.0788084988627933
"70_7","cds_compbias","HA","H8N4",0.1,9,9,0.951433852063507,0.626791829423738,0.00702560818158551,0.0642553991476517
"70_7","cds_compbias","HA","H9N2",0.001,1,3,0.954755628325829,0.699279350120878,0.0086774218104822,0.0443027765082098
"70_7","cds_compbias","HA","H9N2",0.001,1,9,0.925537453950061,0.626941788629695,0.0252452449094278,0.0789344655646152
"70_7","cds_compbias","HA","H9N2",0.001,3,3,0.946734343020876,0.685949832180663,0.0175033778543416,0.0672023461549239
"70_7","cds_compbias","HA","H9N2",0.001,3,9,0.932987310683586,0.658057680663846,0.0247887918485885,0.0787725379863992
"70_7","cds_compbias","HA","H9N2",0.001,9,3,0.949024969300041,0.704484045662106,0.0166386357623616,0.0622539361896132
"70_7","cds_compbias","HA","H9N2",0.001,9,9,0.94443716741711,0.700856582054416,0.0226333198138689,0.0838959750102771
"70_7","cds_compbias","HA","H9N2",0.01,1,3,0.950169463774048,0.707693019893853,0.0164182175843758,0.0633094429821667
"70_7","cds_compbias","HA","H9N2",0.01,1,9,0.945013507981989,0.694574682755412,0.0157603282840434,0.0603698306339686
"70_7","cds_compbias","HA","H9N2",0.01,3,3,0.949028243962341,0.697302819127567,0.0161244538765657,0.0648597949657928
"70_7","cds_compbias","HA","H9N2",0.01,3,9,0.947882112157184,0.693402757144977,0.015344602032545,0.0622490598125058
"70_7","cds_compbias","HA","H9N2",0.01,9,3,0.957049529267294,0.728590690366573,0.01229870261102,0.0633343345873064
"70_7","cds_compbias","HA","H9N2",0.01,9,9,0.956476463364715,0.727566922330223,0.0130139370842236,0.070773335403288
"70_7","cds_compbias","HA","H9N2",0.1,1,3,0.961630781825624,0.734157874904882,0.00743937403759039,0.0461981627044606
"70_7","cds_compbias","HA","H9N2",0.1,1,9,0.95876545231273,0.719989894084623,0.0096165199152518,0.0538763248875057
"70_7","cds_compbias","HA","H9N2",0.1,3,3,0.961630781825624,0.732937797068227,0.0082255368151487,0.0495296019060099
"70_7","cds_compbias","HA","H9N2",0.1,3,9,0.959911584117888,0.724279747434891,0.00969764992313362,0.0565950832903316
"70_7","cds_compbias","HA","H9N2",0.1,9,3,0.957046254604994,0.6960518742469,0.00729256523282661,0.0429314374633001
"70_7","cds_compbias","HA","H9N2",0.1,9,9,0.956473188702415,0.693324413835272,0.00794173630147223,0.0449634584857008
"70_7","nuc_2mer","HA","H10N8",0.001,1,3,0.92604867195105,0.00747488222411612,0.00123385295323596,0.0219642122369625
"70_7","nuc_2mer","HA","H10N8",0.001,1,9,0.87282325128633,0.39780764028447,0.0104929737343409,0.0229941021443647
"70_7","nuc_2mer","HA","H10N8",0.001,3,3,0.936403838130997,0.57979836621873,0.00453623010096298,0.0451500434745235
"70_7","nuc_2mer","HA","H10N8",0.001,3,9,0.876567932137394,0.453933970562836,0.0221631920182302,0.0666479769119349
"70_7","nuc_2mer","HA","H10N8",0.001,9,3,0.939231817549715,0.593675256049078,0.00430603135616616,0.0474961717930091
"70_7","nuc_2mer","HA","H10N8",0.001,9,9,0.881757752746489,0.466991030958162,0.0174470024835399,0.0566482455381298
"70_7","nuc_2mer","HA","H10N8",0.01,1,3,0.939706855791962,0.598715823293834,0.00395658705557457,0.031237956708501
"70_7","nuc_2mer","HA","H10N8",0.01,1,9,0.890721179251843,0.491578056676704,0.016176528242525,0.0474312473013262
"70_7","nuc_2mer","HA","H10N8",0.01,3,3,0.938763454317897,0.591959669687231,0.00444393863811995,0.0400605192303346
"70_7","nuc_2mer","HA","H10N8",0.01,3,9,0.894021971909331,0.500740779772326,0.0172592617569057,0.0480085159263308
"70_7","nuc_2mer","HA","H10N8",0.01,9,3,0.93640828813795,0.58499649535053,0.00668405080104406,0.0420338711976925
"70_7","nuc_2mer","HA","H10N8",0.01,9,9,0.905786677791684,0.533382670538645,0.0206889277517436,0.0714262852414528
"70_7","nuc_2mer","HA","H10N8",0.1,1,3,0.934987623418162,0.593385143840357,0.0132346277212422,0.068787183422264
"70_7","nuc_2mer","HA","H10N8",0.1,1,9,0.916623557224308,0.566274027604062,0.026353579150078,0.100094309349086
"70_7","nuc_2mer","HA","H10N8",0.1,3,3,0.941582533722709,0.624977092302456,0.01440716919059,0.0698678160696617
"70_7","nuc_2mer","HA","H10N8",0.1,3,9,0.920863301348908,0.573569283805691,0.0236960354707566,0.0927881158201554
"70_7","nuc_2mer","HA","H10N8",0.1,9,3,0.946299541093033,0.651808722160421,0.0132624631842582,0.0575404651442709
"70_7","nuc_2mer","HA","H10N8",0.1,9,9,0.934530385203727,0.61206808586276,0.0117864232797827,0.054413911501337
"70_7","nuc_2mer","HA","H16N3",0.001,1,3,0.92955066887451,0.194017750867755,0.00677070726089343,0.176877502305663
"70_7","nuc_2mer","HA","H16N3",0.001,1,9,0.874214613366413,0.409531076708108,0.0193175702042214,0.04260216706329
"70_7","nuc_2mer","HA","H16N3",0.001,3,3,0.939478626478176,0.606571179258536,0.0109222112512854,0.0561028438471485
"70_7","nuc_2mer","HA","H16N3",0.001,3,9,0.867122383075121,0.430829169518309,0.0191960719193604,0.0459904405834118
"70_7","nuc_2mer","HA","H16N3",0.001,9,3,0.942315511195755,0.621358800516515,0.0111748519788877,0.05697660067771
"70_7","nuc_2mer","HA","H16N3",0.001,9,9,0.879895073554951,0.469825869068555,0.0169479849990962,0.0357839913324321
"70_7","nuc_2mer","HA","H16N3",0.01,1,3,0.941369884718214,0.616759079844697,0.0102349691456187,0.0526908650032823
"70_7","nuc_2mer","HA","H16N3",0.01,1,9,0.895505769162878,0.508305490536088,0.0156539492883907,0.0463710845195242
"70_7","nuc_2mer","HA","H16N3",0.01,3,3,0.940897071479443,0.612546616859864,0.00990184412743292,0.0503139840799637
"70_7","nuc_2mer","HA","H16N3",0.01,3,9,0.90307415806963,0.528985370062904,0.0124973954878929,0.0426474054025016
"70_7","nuc_2mer","HA","H16N3",0.01,9,3,0.939478631763131,0.605816247999448,0.00910781073214847,0.0517819499540913
"70_7","nuc_2mer","HA","H16N3",0.01,9,9,0.908275119550973,0.542183528747199,0.0107427125583654,0.0357116540585441
"70_7","nuc_2mer","HA","H16N3",0.1,1,3,0.939475275816531,0.622976629929983,0.0113292632232868,0.0504078563684203
"70_7","nuc_2mer","HA","H16N3",0.1,1,9,0.921038862601521,0.584796732107624,0.014255066255976,0.05347759626451
"70_7","nuc_2mer","HA","H16N3",0.1,3,3,0.947512001604935,0.656427155766736,0.0129236128298888,0.0712787224534586
"70_7","nuc_2mer","HA","H16N3",0.1,3,9,0.932381940969586,0.620700922716949,0.012404265068513,0.0415671585842039
"70_7","nuc_2mer","HA","H16N3",0.1,9,3,0.948464345260632,0.666605985458082,0.00841484609478475,0.0541148880370068
"70_7","nuc_2mer","HA","H16N3",0.1,9,9,0.941368780162561,0.640807448355166,0.00738989398642935,0.0423091768005582
"70_7","nuc_2mer","HA","H3N8",0.001,1,3,0.924365824491769,0.226787677454385,0.0103237997102691,0.238234007323518
"70_7","nuc_2mer","HA","H3N8",0.001,1,9,0.864350049614533,0.402751157809138,0.00311931610367051,0.0308418561927544
"70_7","nuc_2mer","HA","H3N8",0.001,3,3,0.934951530417525,0.604196293197207,0.0102610568866275,0.0645856381368633
"70_7","nuc_2mer","HA","H3N8",0.001,3,9,0.869897972164975,0.461377225216937,0.00647374320458325,0.0138823256698501
"70_7","nuc_2mer","HA","H3N8",0.001,9,3,0.937471694272702,0.614560412129644,0.0105762257067552,0.0677996957206691
"70_7","nuc_2mer","HA","H3N8",0.001,9,9,0.879483754420782,0.484311759951947,0.00987326129847556,0.0220176529189354
"70_7","nuc_2mer","HA","H3N8",0.01,1,3,0.93696791593517,0.611899237379933,0.00752205770827953,0.0556931381195902
"70_7","nuc_2mer","HA","H3N8",0.01,1,9,0.887546752156324,0.505774696539617,0.00372201410264784,0.013330845718743
"70_7","nuc_2mer","HA","H3N8",0.01,3,3,0.937976744777752,0.616206421421957,0.00843666907492916,0.0601361980489626
