"cluster_set","featset","focgene","subtype","min.node.size","splitrule","mtry","Accuracy","Kappa","AccuracySD","KappaSD"
"80_6","prot_ctdd","NA","H5N6","45","gini",14,0.955492324745163,0.484476833654695,0.0104423758210259,0.104033132675466
"80_6","prot_ctdd","NA","H7N3","5","gini",14,0.967148366444935,0.441913909058088,0.00729252855992542,0.167479712704216
"80_6","prot_ctdd","NA","H7N3","25","gini",14,0.96715234701973,0.488110741158581,0.0101418904571839,0.186283119302433
"80_6","prot_ctdd","NA","H7N3","45","gini",14,0.962739886137981,0.455312493037703,0.0112019629182724,0.168762343462889
"80_6","prot_ctdd","NA","H7N4","5","gini",14,0.962261868400255,0.459909257331694,0.0070273143543989,0.100833385107401
"80_6","prot_ctdd","NA","H7N4","25","gini",14,0.959748104260849,0.445987353075952,0.0067982401166333,0.111623037805378
"80_6","prot_ctdd","NA","H7N4","45","gini",14,0.956595501698318,0.433239511863041,0.010318428595219,0.105997427424006
"80_6","prot_ctdd","NA","H7N7","5","gini",14,0.960829373477619,0.411802758743618,0.00428875183653975,0.0885756517419629
"80_6","prot_ctdd","NA","H7N7","25","gini",14,0.956410973126223,0.402107034197329,0.00346924224954291,0.0697772779251883
"80_6","prot_ctdd","NA","H7N7","45","gini",14,0.954514235514914,0.39886679666757,0.00481765188949471,0.0705673758636796
"80_6","prot_ctdd","NA","H7N9","5","gini",14,0.963291139240506,0.290083696618769,0.0103997953956677,0.200927100709998
"80_6","prot_ctdd","NA","H7N9","25","gini",14,0.962025316455696,0.327473006962507,0.00922618970703372,0.162331106068758
"80_6","prot_ctdd","NA","H7N9","45","gini",14,0.962025316455696,0.352011933392189,0.00806806885062154,0.153528115617931
"80_6","prot_ctdd","NA","H8N4","5","gini",14,0.964251382563435,0.483477840065548,0.0096210116721184,0.138913208131185
"80_6","prot_ctdd","NA","H8N4","25","gini",14,0.96111854557284,0.466533903966898,0.00961090310771985,0.145084305918338
"80_6","prot_ctdd","NA","H8N4","45","gini",14,0.958616574002878,0.459040083213719,0.0105163184188007,0.143243575423854
"80_6","prot_ctdd","NA","H9N2","5","gini",14,0.965245401637048,0.48979556123287,0.00329917090119307,0.14425789930837
"80_6","prot_ctdd","NA","H9N2","25","gini",14,0.962086458560269,0.46980757329712,0.00598450297694624,0.151707580404812
"80_6","prot_ctdd","NA","H9N2","45","gini",14,0.964461112321434,0.534361712716612,0.0047711095780302,0.079600368947384
"80_6","prot_ctdt","NA","H10N8","5","gini",6,0.966607422696174,0.494007820629537,0.00631174513088901,0.166894119184732
"80_6","prot_ctdt","NA","H10N8","25","gini",6,0.95980583266445,0.453041949476413,0.00753894783518551,0.169025859810838
"80_6","prot_ctdt","NA","H10N8","45","gini",6,0.956711768528074,0.438029021612399,0.007233568375053,0.162832452031059
"80_6","prot_ctdt","NA","H16N3","5","gini",6,0.963581981600557,0.463924098913089,0.00882458829090762,0.129640805797408
"80_6","prot_ctdt","NA","H16N3","25","gini",6,0.958649396240728,0.462288961435365,0.0124129516536143,0.13409752471302
"80_6","prot_ctdt","NA","H16N3","45","gini",6,0.957418638770548,0.475141997628597,0.0151250203889472,0.139112649092925
"80_6","prot_ctdt","NA","H3N8","5","gini",6,0.965967820575329,0.539019679292521,0.00960415895964836,0.155434850730922
"80_6","prot_ctdt","NA","H3N8","25","gini",6,0.959838406352302,0.502369744595215,0.00441556973305682,0.0924822519809843
"80_6","prot_ctdt","NA","H3N8","45","gini",6,0.957117317916928,0.502391281038852,0.00615096134921144,0.0828721793078463
"80_6","prot_ctdt","NA","H4N6","5","gini",6,0.958947415994396,0.480935711241663,0.011025288468304,0.130698914801
"80_6","prot_ctdt","NA","H4N6","25","gini",6,0.957605134115201,0.477141103937513,0.0108015523992746,0.133631245183302
"80_6","prot_ctdt","NA","H4N6","45","gini",6,0.95290036833661,0.456567929565645,0.011375828551971,0.1149706079581
"80_6","prot_ctdt","NA","H4N8","5","gini",6,0.969433411214953,0.540755390867727,0.00259174421595923,0.0457402193526578
"80_6","prot_ctdt","NA","H4N8","25","gini",6,0.963193146417445,0.509596153067042,0.00559052596050117,0.0440661527961686
"80_6","prot_ctdt","NA","H4N8","45","gini",6,0.957579828660436,0.461778573482981,0.00566203762458002,0.0482071466685463
"80_6","prot_ctdt","NA","H5N1","5","gini",6,0.979836395272637,0.515811612639442,0.00629467499233144,0.20342120815555
"80_6","prot_ctdt","NA","H5N1","25","gini",6,0.977818452986238,0.49824990657398,0.00511539924558931,0.185753620936649
"80_6","prot_ctdt","NA","H5N1","45","gini",6,0.973791607348654,0.450928770006927,0.00279443519147027,0.169068068982973
"80_6","prot_ctdt","NA","H5N6","5","gini",6,0.961676654347449,0.495754883372701,0.00809679217941161,0.0907514622495562
"80_6","prot_ctdt","NA","H5N6","25","gini",6,0.955507578229972,0.485479489677762,0.0110306158794188,0.114224116660678
"80_6","prot_ctdt","NA","H5N6","45","gini",6,0.950567360247443,0.471815590675265,0.0128771458814779,0.104230292458283
"80_6","prot_ctdt","NA","H7N3","5","gini",6,0.964614749423444,0.433963585936007,0.00726224067732193,0.165215986019948
"80_6","prot_ctdt","NA","H7N3","25","gini",6,0.958930488616184,0.404091351079596,0.00747100514344185,0.163530304143895
"80_6","prot_ctdt","NA","H7N3","45","gini",6,0.957039728145577,0.424007693235875,0.0042904777727952,0.114407621184996
"80_6","prot_ctdt","NA","H7N4","5","gini",6,0.963509859746742,0.472524261951675,0.00824877870302526,0.159363218956643
"80_6","prot_ctdt","NA","H7N4","25","gini",6,0.959728326366601,0.471004016325707,0.0132870991286437,0.176627198692873
"80_6","prot_ctdt","NA","H7N4","45","gini",6,0.955952732574198,0.453219053636668,0.0118560939279673,0.162350089737695
"80_6","prot_ctdt","NA","H7N7","5","gini",6,0.964616859002516,0.479957034263146,0.00908124949254055,0.13524559512778
"80_6","prot_ctdt","NA","H7N7","25","gini",6,0.958934632432217,0.449806728041014,0.0102576636266337,0.12734065784047
"80_6","prot_ctdt","NA","H7N7","45","gini",6,0.954510242383101,0.427572668405158,0.00885809321815613,0.121777344923211
"80_6","prot_ctdt","NA","H7N9","5","gini",6,0.966455696202532,0.322556823167575,0.00693319693044514,0.161816795305162
"80_6","prot_ctdt","NA","H7N9","25","gini",6,0.962658227848101,0.311470232492302,0.00469379651082007,0.0922615047259292
"80_6","prot_ctdt","NA","H7N9","45","gini",6,0.956962025316456,0.27908352340005,0.00616885718025887,0.0840389845465365
"80_6","prot_ctdt","NA","H8N4","5","gini",6,0.967388162693953,0.527995928312182,0.00851817420900556,0.116211629168951
"80_6","prot_ctdt","NA","H8N4","25","gini",6,0.962382284951007,0.513922012915221,0.00829445886573696,0.0902280180033835
"80_6","prot_ctdt","NA","H8N4","45","gini",6,0.957991598647503,0.499321452957134,0.0105481254563583,0.113144979651548
"80_6","prot_ctdt","NA","H9N2","5","gini",6,0.971569512308985,0.614251889540193,0.0112965791437189,0.167692428119591
"80_6","prot_ctdt","NA","H9N2","25","gini",6,0.969201083066198,0.581794594716658,0.0122828927583977,0.170719696493805
"80_6","prot_ctdt","NA","H9N2","45","gini",6,0.966826429305032,0.596414088339487,0.00865027793399883,0.0888462870729265
"80_6","prot_ctriad","NA","H10N8","5","gini",18,0.963519091847265,0.507527772846368,0.00984424082842675,0.159939209265766
"80_6","prot_ctriad","NA","H10N8","25","gini",18,0.961663417803769,0.497913245888933,0.00831838347474709,0.153131117794196
"80_6","prot_ctriad","NA","H10N8","45","gini",18,0.958576998050682,0.488423643088136,0.0124245298577375,0.127746799363607
"80_6","prot_ctriad","NA","H16N3","5","gini",18,0.954922818190104,0.411982694216342,0.0172028874559788,0.184800388492582
"80_6","prot_ctriad","NA","H16N3","25","gini",18,0.95307667610454,0.429626296900035,0.0179624599003657,0.173513886084252
"80_6","prot_ctriad","NA","H16N3","45","gini",18,0.948142203170067,0.425446479516206,0.0189771200243418,0.146620444517861
"80_6","prot_ctriad","NA","H3N8","5","gini",18,0.958475540386803,0.474262774650548,0.00775349063519404,0.130183611629823
"80_6","prot_ctriad","NA","H3N8","25","gini",18,0.956432402312461,0.471916964133275,0.006546917158787,0.0989583957516543
"80_6","prot_ctriad","NA","H3N8","45","gini",18,0.949620394232778,0.457785680975253,0.0141328457630576,0.102128103727466
"80_6","prot_ctriad","NA","H4N6","5","gini",18,0.94615732266739,0.342490726759774,0.00757823891656507,0.109119295709739
"80_6","prot_ctriad","NA","H4N6","25","gini",18,0.942119178360789,0.363940467689735,0.012942442635624,0.12329905017012
"80_6","prot_ctriad","NA","H4N6","45","gini",18,0.945483921993989,0.407708488032855,0.0113033965207501,0.141212508426857
"80_6","prot_ctriad","NA","H4N8","5","gini",18,0.963197040498442,0.482632423546335,0.00636611383445261,0.103647142025298
"80_6","prot_ctriad","NA","H4N8","25","gini",18,0.961323987538941,0.486317016810013,0.00276636874805895,0.0506760762833134
"80_6","prot_ctriad","NA","H4N8","45","gini",18,0.953833722741433,0.448915061609957,0.00921727409064398,0.0441279567942953
"80_6","prot_ctriad","NA","H5N1","5","gini",18,0.979834135538833,0.527414883411527,0.00584820134269197,0.206997055394751
"80_6","prot_ctriad","NA","H5N1","25","gini",18,0.979160734865433,0.523899349285044,0.00731674360901487,0.214644770231241
"80_6","prot_ctriad","NA","H5N1","45","gini",18,0.971766885860846,0.453017768156775,0.0065908507681374,0.201928451630527
"80_6","prot_ctriad","NA","H5N6","5","gini",18,0.964772617819057,0.535961285841715,0.0071076373082141,0.128316492421008
"80_6","prot_ctriad","NA","H5N6","25","gini",18,0.961678553682682,0.535250091566648,0.0086544888778993,0.100013360096823
"80_6","prot_ctriad","NA","H5N6","45","gini",18,0.951792407951335,0.462708312168453,0.00602007653194498,0.090430516674361
"80_6","prot_ctriad","NA","H7N3","5","gini",18,0.954510066584845,0.355348661350364,0.011568842844893,0.137698889072297
"80_6","prot_ctriad","NA","H7N3","25","gini",18,0.948825805777585,0.342376289660699,0.0101260364445592,0.137816646408663
"80_6","prot_ctriad","NA","H7N3","45","gini",18,0.945030333989061,0.329103254532169,0.00861654217785962,0.136401253255844
"80_6","prot_ctriad","NA","H7N4","5","gini",18,0.959734278393266,0.436361661626435,0.00691066719645905,0.167798291109063
"80_6","prot_ctriad","NA","H7N4","25","gini",18,0.956595539015099,0.417477307979737,0.00687169069019751,0.16600582301346
"80_6","prot_ctriad","NA","H7N4","45","gini",18,0.949665371090204,0.380298945493315,0.00902760708625046,0.156663213163295
"80_6","prot_ctriad","NA","H7N7","5","gini",18,0.958303717605718,0.398454670543242,0.003507159965393,0.0966562249921691
"80_6","prot_ctriad","NA","H7N7","25","gini",18,0.954510242383101,0.397981798541686,0.00697899891117275,0.109611444162957
"80_6","prot_ctriad","NA","H7N7","45","gini",18,0.951351675118796,0.399181198804069,0.00940577091701694,0.11807127595301
"80_6","prot_ctriad","NA","H7N9","5","gini",18,0.961392405063291,0.294096109953078,0.00819125259844608,0.140139352018558
"80_6","prot_ctriad","NA","H7N9","25","gini",18,0.959493670886076,0.297427457064649,0.00755527619386923,0.123473020370518
"80_6","prot_ctriad","NA","H7N9","45","gini",18,0.95379746835443,0.265587305942203,0.0079429749354501,0.0916326410262242
"80_6","prot_ctriad","NA","H8N4","5","gini",18,0.962386240413241,0.478094325904935,0.00964639018139691,0.143320436382941
"80_6","prot_ctriad","NA","H8N4","25","gini",18,0.958632334240256,0.471164864526761,0.0136998525108248,0.174286554197681
"80_6","prot_ctriad","NA","H8N4","45","gini",18,0.953630374992607,0.447595626173416,0.0189056347858753,0.180525637751583
"80_6","prot_ctriad","NA","H9N2","5","gini",18,0.963673710746631,0.516079834452646,0.00753511951047292,0.097199450095
"80_6","prot_ctriad","NA","H9N2","25","gini",18,0.958143226167875,0.48978349519716,0.0109957508976287,0.130807511266737
"80_6","prot_ctriad","NA","H9N2","45","gini",18,0.958143226167875,0.50421475164025,0.0109957508976287,0.135045288493107
"80_6","prot_pseaac","NA","H10N8","5","gini",5,0.965992049841379,0.502847203209898,0.00573854057397352,0.0918490065413299
"80_6","prot_pseaac","NA","H10N8","25","gini",5,0.965992049841379,0.542296981521679,0.00785404582583357,0.0966576948956521
"80_6","prot_pseaac","NA","H10N8","45","gini",5,0.962899896800826,0.520737759258933,0.0095077631783436,0.109331874953666
"80_6","prot_pseaac","NA","H16N3","5","gini",5,0.964810863256684,0.480884337317034,0.00836166690091681,0.128516967875181
"80_6","prot_pseaac","NA","H16N3","25","gini",5,0.961728242174063,0.465670003665308,0.00966245556011399,0.133628894465045
"80_6","prot_pseaac","NA","H16N3","45","gini",5,0.956170763762095,0.445053994868598,0.0133552795935301,0.14003695578363
"80_6","prot_pseaac","NA","H3N8","5","gini",5,0.965963177079706,0.541349094236645,0.00867195729595668,0.158295666428241
"80_6","prot_pseaac","NA","H3N8","25","gini",5,0.963242088644331,0.543565541120643,0.0105861472066338,0.137501044475457
"80_6","prot_pseaac","NA","H3N8","45","gini",5,0.95779526827796,0.517781372348441,0.011925222624301,0.116690349204943
"80_6","prot_pseaac","NA","H4N6","5","gini",5,0.962309899893793,0.504393793395997,0.0105045130121955,0.173346295933112
"80_6","prot_pseaac","NA","H4N6","25","gini",5,0.957596095179988,0.466203829509164,0.0110930088434499,0.166721958851123
"80_6","prot_pseaac","NA","H4N6","45","gini",5,0.954235871014395,0.462687041013817,0.00911739443729519,0.131347901164225
"80_6","prot_pseaac","NA","H4N8","5","gini",5,0.962575934579439,0.41136558564005,0.00619294482985347,0.105250170594768
"80_6","prot_pseaac","NA","H4N8","25","gini",5,0.958835669781931,0.389100004310813,0.0091488753160379,0.101479479414071
"80_6","prot_pseaac","NA","H4N8","45","gini",5,0.957583722741433,0.407795121699834,0.00714783998449459,0.0789065046852943
"80_6","prot_pseaac","NA","H5N1","5","gini",5,0.984545680518835,0.590264440844022,0.00774166794185642,0.265530321782591
"80_6","prot_pseaac","NA","H5N1","25","gini",5,0.98320339863964,0.557095912151035,0.00788193563353978,0.263132648902866
"80_6","prot_pseaac","NA","H5N1","45","gini",5,0.98320339863964,0.557095912151035,0.00788193563353978,0.263132648902866
"80_6","prot_pseaac","NA","H5N6","5","gini",5,0.958588311737951,0.446262501289705,0.0101863257871624,0.106744274279055
"80_6","prot_pseaac","NA","H5N6","25","gini",5,0.959828601166062,0.485035945677011,0.00817764298469411,0.0806748770940962
"80_6","prot_pseaac","NA","H5N6","45","gini",5,0.956738347460742,0.475725964884508,0.00617300789225965,0.0727723403358574
"80_6","prot_pseaac","NA","H7N3","5","gini",5,0.965245664249943,0.366313302423758,0.00507616826491785,0.23607727750452
"80_6","prot_pseaac","NA","H7N3","25","gini",5,0.960825242218604,0.357370388625099,0.00698620362257416,0.224594395239701
"80_6","prot_pseaac","NA","H7N3","45","gini",5,0.960821261643809,0.396847928723962,0.00800612623465934,0.243450876521374
"80_6","prot_pseaac","NA","H7N4","5","gini",5,0.96604342665825,0.479025341867731,0.0078041474740741,0.13198209078737
"80_6","prot_pseaac","NA","H7N4","25","gini",5,0.960392882271711,0.446079141325478,0.00780155617799405,0.112175921070945
"80_6","prot_pseaac","NA","H7N4","45","gini",5,0.957877134123417,0.442058883268239,0.00713380628146017,0.111087547475236
"80_6","prot_pseaac","NA","H7N7","5","gini",5,0.965882681787326,0.493552523374849,0.00473099025360375,0.104445857246358
"80_6","prot_pseaac","NA","H7N7","25","gini",5,0.960827376911712,0.467622829646289,0.00534850996148056,0.0918417771880612
"80_6","prot_pseaac","NA","H7N7","45","gini",5,0.9576668130815,0.445520996937226,0.00829290659736402,0.126879167151921
"80_6","prot_pseaac","NA","H7N9","5","gini",5,0.968354430379747,0.324902544992586,0.00500360389267146,0.109000408174333
"80_6","prot_pseaac","NA","H7N9","25","gini",5,0.965822784810127,0.305161080103904,0.00469379651082003,0.0951125767523915
"80_6","prot_pseaac","NA","H7N9","45","gini",5,0.963291139240506,0.319606261577992,0.00529531662363342,0.0992250035026693
"80_6","prot_pseaac","NA","H8N4","5","gini",5,0.965507297273319,0.495000011299959,0.0123667933989032,0.166761633641362
"80_6","prot_pseaac","NA","H8N4","25","gini",5,0.965507297273319,0.505014738751868,0.0113300578256634,0.141317397960728
"80_6","prot_pseaac","NA","H8N4","45","gini",5,0.965503341811084,0.540217120133662,0.013163355259693,0.144257414896357
"80_6","prot_pseaac","NA","H9N2","5","gini",5,0.965242289377859,0.512334825562152,0.00651010679657398,0.130653476689595
"80_6","prot_pseaac","NA","H9N2","25","gini",5,0.965248513896237,0.545909585237408,0.00511806268628108,0.0749655720465142
"80_6","prot_pseaac","NA","H9N2","45","gini",5,0.96051787992904,0.536207379063722,0.00999177228798904,0.0557113877880388
"80_6","cds_compbias","NP","H10N8","5","gini",12,0.961659595612124,0.424178207859678,0.00272257047727962,0.0614728316441547
"80_6","cds_compbias","NP","H10N8","25","gini",12,0.956713679623896,0.403670288824415,0.00575414021111245,0.0463934509120364
"80_6","cds_compbias","NP","H10N8","45","gini",12,0.9548580055804,0.391786914143954,0.00465103755824012,0.0473285189133412
"80_6","cds_compbias","NP","H16N3","5","gini",12,0.951230569300745,0.260458850618877,0.00556520377307672,0.0675674978704843
"80_6","cds_compbias","NP","H16N3","25","gini",12,0.946288475504162,0.252858096444378,0.00894733497136295,0.0831120891017479
"80_6","cds_compbias","NP","H16N3","45","gini",12,0.945050097171872,0.293705759561164,0.0124804992944624,0.136252535729857
"80_6","cds_compbias","NP","H3N8","5","gini",12,0.948269137006338,0.301258425593243,0.00733589830399386,0.10881980016099
"80_6","cds_compbias","NP","H3N8","25","gini",12,0.946235285923243,0.337973756301592,0.0123114484296779,0.15255348624586
"80_6","cds_compbias","NP","H3N8","45","gini",12,0.94282696013559,0.354789613178731,0.0087489006027749,0.135984900753317
"80_6","cds_compbias","NP","H4N6","5","gini",12,0.948186563622805,0.268565478233882,0.00842088369210138,0.109447563430317
"80_6","cds_compbias","NP","H4N6","25","gini",12,0.9427993582356,0.269589859342167,0.0101013753422083,0.108458784883969
"80_6","cds_compbias","NP","H4N6","45","gini",12,0.942128217296002,0.316573475878077,0.00991785041195526,0.119734052524033
"80_6","cds_compbias","NP","H4N8","5","gini",12,0.953835669781931,0.252314348131521,0.00463120987713504,0.142459875288711
"80_6","cds_compbias","NP","H4N8","25","gini",12,0.951966510903427,0.293477388671361,0.00519888981411868,0.138354772035898
"80_6","cds_compbias","NP","H4N8","45","gini",12,0.946978193146417,0.288252824501386,0.00375224560177317,0.114791638194341
"80_6","cds_compbias","NP","H5N1","5","gini",12,0.968404401961449,0.258326878732087,0.00813895448450789,0.206455495997629
"80_6","cds_compbias","NP","H5N1","25","gini",12,0.968408921429056,0.245558338172971,0.00513335850264406,0.186900363157023
"80_6","cds_compbias","NP","H5N1","45","gini",12,0.967737780489458,0.273808211337035,0.0056481966178278,0.13990279132116
"80_6","cds_compbias","NP","H5N6","5","gini",12,0.95052735660166,0.305144718641363,0.0152357782460774,0.184496507699015
"80_6","cds_compbias","NP","H5N6","25","gini",12,0.943729553479811,0.281690178781363,0.014012309262701,0.145432977151281
"80_6","cds_compbias","NP","H5N6","45","gini",12,0.941250862198231,0.300729223363422,0.018277330841663,0.133515297690409
"80_6","cds_compbias","NP","H7N3","5","gini",12,0.961466127317617,0.33115222557332,0.00411673398389297,0.14947421010615
"80_6","cds_compbias","NP","H7N3","25","gini",12,0.960200304532807,0.322662416977759,0.0028579395161569,0.149700845925322
"80_6","cds_compbias","NP","H7N3","45","gini",12,0.957037744136689,0.316235539843783,0.0048540018102099,0.16332633085382
"80_6","cds_compbias","NP","H7N4","5","gini",12,0.950322003398688,0.266248871738967,0.00950601694126191,0.116589941931849
"80_6","cds_compbias","NP","H7N4","25","gini",12,0.950314092240989,0.299746775261761,0.0090198929326307,0.116605177036001
"80_6","cds_compbias","NP","H7N4","45","gini",12,0.947798344092694,0.296283452835848,0.00652987254736023,0.0951639689651526
"80_6","cds_compbias","NP","H7N7","5","gini",12,0.957039891386815,0.294972940449154,0.00531872941163429,0.147856893150957
"80_6","cds_compbias","NP","H7N7","25","gini",12,0.952619494469512,0.325866457945144,0.00865414135047847,0.106129983901724
"80_6","cds_compbias","NP","H7N7","45","gini",12,0.950722756858204,0.339198718902798,0.00825546926820475,0.111085097209411
"80_6","cds_compbias","NP","H7N9","5","gini",12,0.970253164556962,0.349884860319709,0.00616885718025882,0.161552480992223
"80_6","cds_compbias","NP","H7N9","25","gini",12,0.970253164556962,0.349884860319709,0.00616885718025882,0.161552480992223
"80_6","cds_compbias","NP","H7N9","45","gini",12,0.968354430379747,0.341138070642129,0.00866649616305642,0.172061364577289
"80_6","cds_compbias","NP","H8N4","5","gini",12,0.954846969204077,0.324665240359975,0.00763303638868684,0.0787465416786371
"80_6","cds_compbias","NP","H8N4","25","gini",12,0.952339132213482,0.333635024970449,0.00957078107592411,0.102956512176601
"80_6","cds_compbias","NP","H8N4","45","gini",12,0.950464144535794,0.342995556149705,0.00873418997899401,0.0942200864089846
"80_6","cds_compbias","NP","H9N2","5","gini",12,0.958933740001867,0.446216254998001,0.0085998935716997,0.143890694629572
"80_6","cds_compbias","NP","H9N2","25","gini",12,0.958143226167875,0.476451741030944,0.00654159939052307,0.101186197033993
"80_6","cds_compbias","NP","H9N2","45","gini",12,0.954987395350285,0.472130592303013,0.00900838839051902,0.0673828932136852
"80_6","nuc_2mer","NP","H10N8","5","gini",4,0.94929098344991,0.242198903499724,0.00600093750127634,0.062082183414515
"80_6","nuc_2mer","NP","H10N8","25","gini",4,0.944341245270038,0.262700813244142,0.00488399223603753,0.0757300507868757
"80_6","nuc_2mer","NP","H10N8","45","gini",4,0.933830218247143,0.257746484256539,0.00600383154965357,0.0240973732355043
"80_6","nuc_2mer","NP","H16N3","5","gini",4,0.956786160138069,0.30371187803048,0.00657467648677678,0.100608316609111
"80_6","nuc_2mer","NP","H16N3","25","gini",4,0.946277044210997,0.304277776171461,0.0154499281694761,0.167261098238245
"80_6","nuc_2mer","NP","H16N3","45","gini",4,0.932083253214316,0.283779278572968,0.0137334374538518,0.0926825900796655
"80_6","nuc_2mer","NP","H3N8","5","gini",4,0.955752130203617,0.429104591325147,0.00867206452177604,0.114787296557486
"80_6","nuc_2mer","NP","H3N8","25","gini",4,0.942819994892155,0.384765722651543,0.00652383558600397,0.0817983667296673
"80_6","nuc_2mer","NP","H3N8","45","gini",4,0.929883216085069,0.356972180187019,0.0124116395955078,0.089463366508131
"80_6","nuc_2mer","NP","H4N6","5","gini",4,0.946175400537817,0.252364165892693,0.0164345702801839,0.196881304959172
"80_6","nuc_2mer","NP","H4N6","25","gini",4,0.942132736763609,0.343083287465034,0.0145238261729169,0.174909693776331
"80_6","nuc_2mer","NP","H4N6","45","gini",4,0.932038505864009,0.317355227386894,0.0114642077552436,0.138635449193
"80_6","nuc_2mer","NP","H4N8","5","gini",4,0.953220404984424,0.273894187199967,0.0065489098627039,0.0495139860311114
"80_6","nuc_2mer","NP","H4N8","25","gini",4,0.949478193146417,0.342529366552543,0.00704039788583835,0.0630751903179762
"80_6","nuc_2mer","NP","H4N8","45","gini",4,0.932647975077882,0.318386514563446,0.0197108565764583,0.0754948399825263
"80_6","nuc_2mer","NP","H5N1","5","gini",4,0.969086841570063,0.275388420312859,0.00366711875539089,0.100341156612132
"80_6","nuc_2mer","NP","H5N1","25","gini",4,0.965717578469256,0.308016294292166,0.00733144069960087,0.181009245204533
"80_6","nuc_2mer","NP","H5N1","45","gini",4,0.963704155650464,0.301974259386077,0.0073127993788644,0.19522801375408
"80_6","nuc_2mer","NP","H5N6","5","gini",4,0.946854112825217,0.251436922759025,0.00825104261454066,0.0788850237456555
"80_6","nuc_2mer","NP","H5N6","25","gini",4,0.940660263025588,0.281698604091607,0.0101754729588614,0.072925543552503
"80_6","nuc_2mer","NP","H5N6","45","gini",4,0.930145390289869,0.27146492299229,0.0133318599318716,0.0923169925837943
"80_6","nuc_2mer","NP","H7N3","5","gini",4,0.954518027734435,0.189436852956836,0.00571975933161947,0.114618348098933
"80_6","nuc_2mer","NP","H7N3","25","gini",4,0.9500876479876,0.243454225505446,0.0103823477668642,0.117366168120251
"80_6","nuc_2mer","NP","H7N3","45","gini",4,0.946292176199076,0.281684919739927,0.00874373577504206,0.142724923407623
"80_6","nuc_2mer","NP","H7N4","5","gini",4,0.943401693323599,0.165615665093249,0.0117249129943066,0.106418954348414
"80_6","nuc_2mer","NP","H7N4","25","gini",4,0.941505005704181,0.260501827389131,0.00729223399944671,0.0302049983794917
"80_6","nuc_2mer","NP","H7N4","45","gini",4,0.937102465103056,0.287225429195476,0.00671102096898498,0.0790598689279268
"80_6","nuc_2mer","NP","H7N7","5","gini",4,0.952621491035419,0.26084539680282,0.00590223768503352,0.0364953068827093
"80_6","nuc_2mer","NP","H7N7","25","gini",4,0.950726749990017,0.354491801046987,0.00478721383364909,0.0531237379331355
"80_6","nuc_2mer","NP","H7N7","45","gini",4,0.938737371720641,0.349119382415152,0.0126801101441684,0.0725125228326253
"80_6","nuc_2mer","NP","H7N9","5","gini",4,0.975316455696203,0.386344548531766,0.00412607747164727,0.176749947799936
"80_6","nuc_2mer","NP","H7N9","25","gini",4,0.974050632911392,0.373798948131253,0.00412607747164727,0.170745739305223
"80_6","nuc_2mer","NP","H7N9","45","gini",4,0.967721518987342,0.338274812149201,0.00755527619386918,0.183449144226667
"80_6","nuc_2mer","NP","H8N4","5","gini",4,0.950468087675716,0.25048053625452,0.00925595978056867,0.0818745172706765
"80_6","nuc_2mer","NP","H8N4","25","gini",4,0.943575442124564,0.26656539876607,0.0117211310454787,0.0928512573603131
"80_6","nuc_2mer","NP","H8N4","45","gini",4,0.93604796336823,0.308302515224616,0.00788534236150464,0.0876045794035453
"80_6","nuc_2mer","NP","H9N2","5","gini",4,0.966826429305032,0.525048736173184,0.00351227791641539,0.0602234507842922
"80_6","nuc_2mer","NP","H9N2","25","gini",4,0.96208334630108,0.519053805891613,0.00452544318450877,0.0396053395895127
"80_6","nuc_2mer","NP","H9N2","45","gini",4,0.956552861722324,0.517631781872485,0.00741567186593605,0.047777581678435
"80_6","nuc_3mer","NP","H10N8","5","gini",8,0.9647536597485,0.42474270082785,0.00674828474372182,0.123848312113291
"80_6","nuc_3mer","NP","H10N8","25","gini",8,0.959802010472805,0.398268596592103,0.00618277674959497,0.115541524606942
"80_6","nuc_3mer","NP","H10N8","45","gini",8,0.957327141382869,0.391711838498042,0.00801000084104767,0.127303626002375
"80_6","nuc_3mer","NP","H16N3","5","gini",8,0.954926687424107,0.291724380529227,0.00867842658388242,0.128969124222685
"80_6","nuc_3mer","NP","H16N3","25","gini",8,0.951221060863992,0.312171784173422,0.0130375462862225,0.120885034633632
"80_6","nuc_3mer","NP","H16N3","45","gini",8,0.945663582452024,0.284914320233789,0.0121429952257599,0.118957255312938
"80_6","nuc_3mer","NP","H3N8","5","gini",8,0.953031041768243,0.336958963611336,0.00557101561088658,0.116961503667761
"80_6","nuc_3mer","NP","H3N8","25","gini",8,0.951663532307121,0.386441275918458,0.00915828131965974,0.121417743632039
"80_6","nuc_3mer","NP","H3N8","45","gini",8,0.94962271598059,0.415561708555238,0.00945881668456983,0.0795673917676226
"80_6","nuc_3mer","NP","H4N6","5","gini",8,0.946839762276004,0.240419043998989,0.0101939732705805,0.104094723625415
"80_6","nuc_3mer","NP","H4N6","25","gini",8,0.947510903215601,0.331194121812691,0.00774398938247436,0.100245146950695
"80_6","nuc_3mer","NP","H4N6","45","gini",8,0.944819560255802,0.349525786150013,0.00969061752851757,0.088638248217033
"80_6","nuc_3mer","NP","H4N8","5","gini",8,0.953843457943925,0.260795199882298,0.00831686445395321,0.103524270286227
"80_6","nuc_3mer","NP","H4N8","25","gini",8,0.953220404984424,0.330789859018761,0.00849260532159664,0.100672131593419
