"cluster_set","featset","focgene","subtype","alpha","lambda","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","nuc_4mer","M1","H7N7",1,1,0.752716605625584,0,0.378290782887995,0
"70_7","nuc_4mer","M1","H7N7",1,10,0.752716605625584,0,0.378290782887995,0
"70_7","nuc_4mer","M1","H7N9",0,0.001,0.915504790559616,0.231595040916793,0.0166508571520123,0.0884395842429895
"70_7","nuc_4mer","M1","H7N9",0,0.01,0.915504790559616,0.231595040916793,0.0166508571520123,0.0884395842429895
"70_7","nuc_4mer","M1","H7N9",0,0.1,0.88854960358756,0.185967105005742,0.0260765733093482,0.056049815259794
"70_7","nuc_4mer","M1","H7N9",0,1,0.800404648971946,0.121401426393033,0.0323569272931053,0.0311077888123537
"70_7","nuc_4mer","M1","H7N9",0,10,0.769309732722192,0.109451207657271,0.029929053291043,0.0336723007334994
"70_7","nuc_4mer","M1","H7N9",0.5,0.001,0.948680285720893,0.272726782453255,0.00495117278188751,0.0565608396628118
"70_7","nuc_4mer","M1","H7N9",0.5,0.01,0.914989340498438,0.245797355946651,0.0153496772620213,0.0930549530796703
"70_7","nuc_4mer","M1","H7N9",0.5,0.1,0.786946541830263,0.117415027923844,0.0394293239695832,0.0356051599064344
"70_7","nuc_4mer","M1","H7N9",0.5,1,0.213509115564785,0,0.425216887822861,0
"70_7","nuc_4mer","M1","H7N9",0.5,10,0.213509115564785,0,0.425216887822861,0
"70_7","nuc_4mer","M1","H7N9",1,0.001,0.947648053704205,0.28744992190633,0.00688831041688635,0.0866188323711434
"70_7","nuc_4mer","M1","H7N9",1,0.01,0.89373364930179,0.205783117825399,0.0156164198160977,0.063474464603571
"70_7","nuc_4mer","M1","H7N9",1,0.1,0.769311085481708,0.112792998018167,0.030581737465486,0.0298842304774825
"70_7","nuc_4mer","M1","H7N9",1,1,0.213509115564785,0,0.425216887822861,0
"70_7","nuc_4mer","M1","H7N9",1,10,0.213509115564785,0,0.425216887822861,0
"70_7","nuc_4mer","M1","H8N4",0,0.001,0.888711143121774,0.485968411442327,0.0236961391749022,0.0798715324816007
"70_7","nuc_4mer","M1","H8N4",0,0.01,0.888711143121774,0.485968411442327,0.0236961391749022,0.0798715324816007
"70_7","nuc_4mer","M1","H8N4",0,0.1,0.871736633580235,0.452027747000093,0.0240786763510383,0.0731006559485082
"70_7","nuc_4mer","M1","H8N4",0,1,0.803850809318776,0.346832025617346,0.0342294791456696,0.0622597648567298
"70_7","nuc_4mer","M1","H8N4",0,10,0.808092762703904,0.311925410159674,0.0350732657444947,0.0708409807985057
"70_7","nuc_4mer","M1","H8N4",0.5,0.001,0.916532520997158,0.540224441519631,0.0128949315909414,0.069832983864977
"70_7","nuc_4mer","M1","H8N4",0.5,0.01,0.887772186407013,0.489980831703979,0.0187218210088661,0.0539604561970638
"70_7","nuc_4mer","M1","H8N4",0.5,0.1,0.803850809318776,0.341486195316822,0.0264320601996304,0.0492470135830312
"70_7","nuc_4mer","M1","H8N4",0.5,1,0.58406786522986,0,0.466356770421551,0
"70_7","nuc_4mer","M1","H8N4",0.5,10,0.58406786522986,0,0.466356770421551,0
"70_7","nuc_4mer","M1","H8N4",1,0.001,0.913700096819137,0.534533418277003,0.0147456268654219,0.0802158455531429
"70_7","nuc_4mer","M1","H8N4",1,0.01,0.870799875630702,0.449756670456399,0.0239931472628254,0.0614364048051108
"70_7","nuc_4mer","M1","H8N4",1,0.1,0.796771971253375,0.331549937666681,0.0284796959147016,0.0555504634567592
"70_7","nuc_4mer","M1","H8N4",1,1,0.58406786522986,0,0.466356770421551,0
"70_7","nuc_4mer","M1","H8N4",1,10,0.58406786522986,0,0.466356770421551,0
"70_7","nuc_4mer","M1","H9N2",0,0.001,0.93643389275481,0.656321259297891,0.0128192829317569,0.049767451418708
"70_7","nuc_4mer","M1","H9N2",0,0.01,0.93643389275481,0.656321259297891,0.0128192829317569,0.049767451418708
"70_7","nuc_4mer","M1","H9N2",0,0.1,0.929553827261564,0.644336850674148,0.0195990915328251,0.0533977480120296
"70_7","nuc_4mer","M1","H9N2",0,1,0.904348751534998,0.564731163349621,0.0223620299362427,0.050253055442079
"70_7","nuc_4mer","M1","H9N2",0,10,0.920962750716332,0.582571994100382,0.0203186574844831,0.0484912201894295
"70_7","nuc_4mer","M1","H9N2",0.5,0.001,0.950757265656979,0.699609454797105,0.0148672914215661,0.0842538134234022
"70_7","nuc_4mer","M1","H9N2",0.5,0.01,0.927841178878428,0.626025595755408,0.017556766071555,0.055374410417668
"70_7","nuc_4mer","M1","H9N2",0.5,0.1,0.897480147359804,0.543900260971133,0.0246804239385423,0.0514421484965386
"70_7","nuc_4mer","M1","H9N2",0.5,1,0.753537453950061,0,0.378116074518618,0
"70_7","nuc_4mer","M1","H9N2",0.5,10,0.753537453950061,0,0.378116074518618,0
"70_7","nuc_4mer","M1","H9N2",1,0.001,0.9501809250921,0.695961441122567,0.0115030985160335,0.0661230655214818
"70_7","nuc_4mer","M1","H9N2",1,0.01,0.919818256242325,0.606364603057981,0.0191055274175634,0.0482000022621103
"70_7","nuc_4mer","M1","H9N2",1,0.1,0.887178059762587,0.519291753154572,0.0263414057314231,0.058198202606825
"70_7","nuc_4mer","M1","H9N2",1,1,0.753537453950061,0,0.378116074518618,0
"70_7","nuc_4mer","M1","H9N2",1,10,0.753537453950061,0,0.378116074518618,0
"70_7","nuc_5mer","M1","H10N8",0,0.001,0.912386038103185,0.525726085828256,0.0179624096231771,0.0636669812703028
"70_7","nuc_5mer","M1","H10N8",0,0.01,0.912386038103185,0.525726085828256,0.0179624096231771,0.0636669812703028
"70_7","nuc_5mer","M1","H10N8",0,0.1,0.902960923376443,0.510639993539542,0.018149690365386,0.0561678654714825
"70_7","nuc_5mer","M1","H10N8",0,1,0.83184424975664,0.371781022417446,0.0211882620301181,0.0293731590046789
"70_7","nuc_5mer","M1","H10N8",0,10,0.785213739396468,0.304820999162287,0.0214069200729883,0.0244907519573974
"70_7","nuc_5mer","M1","H10N8",0.5,0.001,0.925105270476985,0.542582373977063,0.0120482785172887,0.0502073208248105
"70_7","nuc_5mer","M1","H10N8",0.5,0.01,0.899666805729384,0.505176205154947,0.0238164006676185,0.0663222995280698
"70_7","nuc_5mer","M1","H10N8",0.5,0.1,0.797464608538451,0.319831236059546,0.0235593514940763,0.0285387645463983
"70_7","nuc_5mer","M1","H10N8",0.5,1,0.75583145598665,0,0.382876033433956,0
"70_7","nuc_5mer","M1","H10N8",0.5,10,0.75583145598665,0,0.382876033433956,0
"70_7","nuc_5mer","M1","H10N8",1,0.001,0.925100820470032,0.551676723475728,0.0118542476423376,0.0491893706020844
"70_7","nuc_5mer","M1","H10N8",1,0.01,0.881296064525101,0.462567663313351,0.0198971445178994,0.0479568178123394
"70_7","nuc_5mer","M1","H10N8",1,0.1,0.769211514392991,0.284322802313704,0.0182764753702327,0.0240465556810958
"70_7","nuc_5mer","M1","H10N8",1,1,0.75583145598665,0,0.382876033433956,0
"70_7","nuc_5mer","M1","H10N8",1,10,0.75583145598665,0,0.382876033433956,0
"70_7","nuc_5mer","M1","H16N3",0,0.001,0.912995424919917,0.532767232747283,0.0179373857582726,0.0568931957002964
"70_7","nuc_5mer","M1","H16N3",0,0.01,0.912995424919917,0.532767232747283,0.0179373857582726,0.0568931957002964
"70_7","nuc_5mer","M1","H16N3",0,0.1,0.901653482817236,0.514115311699396,0.0142567255332583,0.047750708129011
"70_7","nuc_5mer","M1","H16N3",0,1,0.846347614973674,0.39459107486464,0.0210790546976686,0.0488316073666565
"70_7","nuc_5mer","M1","H16N3",0,10,0.790561122727443,0.315014070703395,0.0195587101183233,0.0350497918103584
"70_7","nuc_5mer","M1","H16N3",0.5,0.001,0.922462920225291,0.531852905117442,0.00530576453049794,0.0478925164780599
"70_7","nuc_5mer","M1","H16N3",0.5,0.01,0.896460348354656,0.491805402721422,0.0169363187862455,0.0653459437845895
"70_7","nuc_5mer","M1","H16N3",0.5,0.1,0.806646877680133,0.34030946286719,0.0232938341543196,0.044710067730232
"70_7","nuc_5mer","M1","H16N3",0.5,1,0.413782000668441,0,0.46616402296871,0
"70_7","nuc_5mer","M1","H16N3",0.5,10,0.413782000668441,0,0.46616402296871,0
"70_7","nuc_5mer","M1","H16N3",1,0.001,0.918678162924178,0.523153463393091,0.0077369469334402,0.0487196579792596
"70_7","nuc_5mer","M1","H16N3",1,0.01,0.887473525016547,0.479693009118958,0.0162254195915985,0.0508796826837838
"70_7","nuc_5mer","M1","H16N3",1,0.1,0.779221389736067,0.304403681931842,0.0273000655130802,0.0476449115207987
"70_7","nuc_5mer","M1","H16N3",1,1,0.413782000668441,0,0.46616402296871,0
"70_7","nuc_5mer","M1","H16N3",1,10,0.413782000668441,0,0.46616402296871,0
"70_7","nuc_5mer","M1","H3N8",0,0.001,0.91326489072081,0.546203496321609,0.00722693667242151,0.0442848247021689
"70_7","nuc_5mer","M1","H3N8",0,0.01,0.91326489072081,0.546203496321609,0.00722693667242151,0.0442848247021689
"70_7","nuc_5mer","M1","H3N8",0,0.1,0.899146375594738,0.513054010842733,0.0109603596108006,0.0336974015263953
"70_7","nuc_5mer","M1","H3N8",0,1,0.835097829682213,0.376098274216675,0.01456424275638,0.0255217851574292
"70_7","nuc_5mer","M1","H3N8",0,10,0.783150141210595,0.308526035087514,0.014821895138234,0.0212508679406104
"70_7","nuc_5mer","M1","H3N8",0.5,0.001,0.921334249293947,0.557257339334123,0.00540876649018204,0.0378495194981166
"70_7","nuc_5mer","M1","H3N8",0.5,0.01,0.892580719029082,0.491761729011768,0.0173784099247265,0.063239834492585
"70_7","nuc_5mer","M1","H3N8",0.5,0.1,0.796761061496578,0.326437983419815,0.0172358239657043,0.0191284079073397
"70_7","nuc_5mer","M1","H3N8",0.5,1,0.582950410910109,0,0.460696365077606,0
"70_7","nuc_5mer","M1","H3N8",0.5,10,0.582950410910109,0,0.460696365077606,0
"70_7","nuc_5mer","M1","H3N8",1,0.001,0.916801516423683,0.547187503136232,0.010460718363049,0.0436276980115558
"70_7","nuc_5mer","M1","H3N8",1,0.01,0.871901636007429,0.444842113678652,0.0121445778288915,0.0323939616015931
"70_7","nuc_5mer","M1","H3N8",1,0.1,0.767510113731776,0.290868603270723,0.0201572586914268,0.0261484965098369
"70_7","nuc_5mer","M1","H3N8",1,1,0.582950410910109,0,0.460696365077606,0
"70_7","nuc_5mer","M1","H3N8",1,10,0.582950410910109,0,0.460696365077606,0
"70_7","nuc_5mer","M1","H4N6",0,0.001,0.903331519056238,0.513185514690684,0.0125766728765418,0.0670363768005541
"70_7","nuc_5mer","M1","H4N6",0,0.01,0.903331519056238,0.513185514690684,0.0125766728765418,0.0670363768005541
"70_7","nuc_5mer","M1","H4N6",0,0.1,0.898298798779793,0.517316770922486,0.0129112880490663,0.0588082848808658
"70_7","nuc_5mer","M1","H4N6",0,1,0.832326620508082,0.380180337034147,0.0151703374476466,0.0273101809140866
"70_7","nuc_5mer","M1","H4N6",0,10,0.777951470197334,0.310377247877983,0.0145028054297248,0.0242042505463689
"70_7","nuc_5mer","M1","H4N6",0.5,0.001,0.916928471070719,0.538636332369907,0.0155458808118237,0.0793364634432872
"70_7","nuc_5mer","M1","H4N6",0.5,0.01,0.887723251015784,0.47786548067569,0.0117662165271985,0.0595179114709302
"70_7","nuc_5mer","M1","H4N6",0.5,0.1,0.797586167613888,0.337310729307261,0.0142573703069083,0.0347302043099235
"70_7","nuc_5mer","M1","H4N6",0.5,1,0.75159677480602,0,0.37520928003397,0
"70_7","nuc_5mer","M1","H4N6",0.5,10,0.75159677480602,0,0.37520928003397,0
"70_7","nuc_5mer","M1","H4N6",1,0.001,0.915915851296786,0.537781857633836,0.00912881649229262,0.0589243610438647
"70_7","nuc_5mer","M1","H4N6",1,0.01,0.878153994152121,0.461097328788328,0.0117941659162913,0.0329217943802121
"70_7","nuc_5mer","M1","H4N6",1,0.1,0.767878434996139,0.295594789901304,0.0153997267626353,0.0338524586274683
"70_7","nuc_5mer","M1","H4N6",1,1,0.75159677480602,0,0.37520928003397,0
"70_7","nuc_5mer","M1","H4N6",1,10,0.75159677480602,0,0.37520928003397,0
"70_7","nuc_5mer","M1","H4N8",0,0.001,0.910559869136051,0.521719177781056,0.0153365935946512,0.076586570498172
"70_7","nuc_5mer","M1","H4N8",0,0.01,0.910559869136051,0.521719177781056,0.0153365935946512,0.076586570498172
"70_7","nuc_5mer","M1","H4N8",0,0.1,0.902035785911958,0.520447902941078,0.0193580848024767,0.0654216615163132
"70_7","nuc_5mer","M1","H4N8",0,1,0.83625312314432,0.37857054545802,0.0170160871578924,0.038545758450914
"70_7","nuc_5mer","M1","H4N8",0,10,0.788448567555152,0.31933834852109,0.022907816233013,0.0277657384320434
"70_7","nuc_5mer","M1","H4N8",0.5,0.001,0.92570669893449,0.555985908795318,0.0149632420817779,0.0718679266752155
"70_7","nuc_5mer","M1","H4N8",0.5,0.01,0.896831479053925,0.501489244867112,0.0190529401117778,0.0686928532202511
"70_7","nuc_5mer","M1","H4N8",0.5,0.1,0.798861662913291,0.324652462081583,0.021994442407399,0.0359830790919042
"70_7","nuc_5mer","M1","H4N8",0.5,1,0.583993815333938,0,0.466051737963442,0
"70_7","nuc_5mer","M1","H4N8",0.5,10,0.583993815333938,0,0.466051737963442,0
"70_7","nuc_5mer","M1","H4N8",1,0.001,0.918601055426708,0.530769595177742,0.0146227589990869,0.057972436369396
"70_7","nuc_5mer","M1","H4N8",1,0.01,0.884998823568956,0.476507830562528,0.0154754969505241,0.0541977864517943
"70_7","nuc_5mer","M1","H4N8",1,0.1,0.778030990554939,0.300217079314517,0.026598894771255,0.0277697262720704
"70_7","nuc_5mer","M1","H4N8",1,1,0.583993815333938,0,0.466051737963442,0
"70_7","nuc_5mer","M1","H4N8",1,10,0.583993815333938,0,0.466051737963442,0
"70_7","nuc_5mer","M1","H5N1",0,0.001,0.928822055137845,0.581746777508826,0.0192998729906551,0.0839678237060689
"70_7","nuc_5mer","M1","H5N1",0,0.01,0.928822055137845,0.581746777508826,0.0192998729906551,0.0839678237060689
"70_7","nuc_5mer","M1","H5N1",0,0.1,0.922305764411028,0.562941832633896,0.0166246856659418,0.0652111464061816
"70_7","nuc_5mer","M1","H5N1",0,1,0.873684210526316,0.443255671690817,0.0419228654638725,0.0794012921742734
"70_7","nuc_5mer","M1","H5N1",0,10,0.841102756892231,0.382311575964185,0.034437221127454,0.0564528524542994
"70_7","nuc_5mer","M1","H5N1",0.5,0.001,0.938345864661654,0.587589586265657,0.0181249972248266,0.103914062258573
"70_7","nuc_5mer","M1","H5N1",0.5,0.01,0.920802005012531,0.557016215271968,0.0181249972248266,0.0629904628973475
"70_7","nuc_5mer","M1","H5N1",0.5,0.1,0.858646616541353,0.412441596590168,0.034437221127454,0.0593048079866471
"70_7","nuc_5mer","M1","H5N1",0.5,1,0.758897243107769,0,0.387809283315753,0
"70_7","nuc_5mer","M1","H5N1",0.5,10,0.758897243107769,0,0.387809283315753,0
"70_7","nuc_5mer","M1","H5N1",1,0.001,0.936842105263158,0.596846937121448,0.0201594762427972,0.101679291804561
"70_7","nuc_5mer","M1","H5N1",1,0.01,0.902255639097744,0.503113819877023,0.0267008468078478,0.0635640774267834
"70_7","nuc_5mer","M1","H5N1",1,0.1,0.853634085213033,0.398529425293399,0.0413571806565297,0.0663352189831401
"70_7","nuc_5mer","M1","H5N1",1,1,0.758897243107769,0,0.387809283315753,0
"70_7","nuc_5mer","M1","H5N1",1,10,0.758897243107769,0,0.387809283315753,0
"70_7","nuc_5mer","M1","H5N6",0,0.001,0.913467154742856,0.545914096310621,0.00652668214552278,0.0504898969252146
"70_7","nuc_5mer","M1","H5N6",0,0.01,0.913467154742856,0.545914096310621,0.00652668214552278,0.0504898969252146
"70_7","nuc_5mer","M1","H5N6",0,0.1,0.90164232627665,0.518338440961036,0.0113055250681464,0.0602454261554852
"70_7","nuc_5mer","M1","H5N6",0,1,0.837813543184109,0.39580765570377,0.0139884257181128,0.0420816929832604
"70_7","nuc_5mer","M1","H5N6",0,10,0.787689632122719,0.326084881628246,0.0198067161847476,0.0346005978222083
"70_7","nuc_5mer","M1","H5N6",0.5,0.001,0.925760330660626,0.562382860054856,0.00711750760292607,0.0623683439757191
"70_7","nuc_5mer","M1","H5N6",0.5,0.01,0.898334879711247,0.503791443336928,0.0100043377288548,0.0501557320238355
"70_7","nuc_5mer","M1","H5N6",0.5,0.1,0.812282679996592,0.361491559574746,0.0112382076046558,0.0268719238396435
"70_7","nuc_5mer","M1","H5N6",0.5,1,0.583524188923199,0,0.463541662045973,0
"70_7","nuc_5mer","M1","H5N6",0.5,10,0.583524188923199,0,0.463541662045973,0
"70_7","nuc_5mer","M1","H5N6",1,0.001,0.923872428367188,0.562897164661204,0.00399325113504935,0.0528107901700695
"70_7","nuc_5mer","M1","H5N6",1,0.01,0.87988508498948,0.468190899475077,0.0214069853527451,0.0727779663140088
"70_7","nuc_5mer","M1","H5N6",1,0.1,0.77634992555612,0.311147270200573,0.0199351386909345,0.0314504085682483
"70_7","nuc_5mer","M1","H5N6",1,1,0.583524188923199,0,0.463541662045973,0
"70_7","nuc_5mer","M1","H5N6",1,10,0.583524188923199,0,0.463541662045973,0
"70_7","nuc_5mer","M1","H7N3",0,0.001,0.905184302924281,0.507004526874017,0.0160202373393021,0.0729174996555742
"70_7","nuc_5mer","M1","H7N3",0,0.01,0.905184302924281,0.507004526874017,0.0160202373393021,0.0729174996555742
"70_7","nuc_5mer","M1","H7N3",0,0.1,0.89469924070421,0.489399848919517,0.0190401425578996,0.0673687019076557
"70_7","nuc_5mer","M1","H7N3",0,1,0.83331380503964,0.373625123501617,0.0240802810977146,0.0435762063917879
"70_7","nuc_5mer","M1","H7N3",0,10,0.785905962705177,0.313158410189737,0.0314069891943015,0.0472742848306331
"70_7","nuc_5mer","M1","H7N3",0.5,0.001,0.923159390082009,0.5429852637488,0.0155933500900817,0.101991111606634
"70_7","nuc_5mer","M1","H7N3",0.5,0.01,0.89269798761802,0.482041132841925,0.0242222274521843,0.0849100768986944
"70_7","nuc_5mer","M1","H7N3",0.5,0.1,0.798386043597474,0.332579333130115,0.0290195154877364,0.0445987820230265
"70_7","nuc_5mer","M1","H7N3",0.5,1,0.584149439833253,0,0.467069905731881,0
"70_7","nuc_5mer","M1","H7N3",0.5,10,0.584149439833253,0,0.467069905731881,0
"70_7","nuc_5mer","M1","H7N3",1,0.001,0.918655661840424,0.53603835091613,0.0202132027362001,0.0945295344318462
"70_7","nuc_5mer","M1","H7N3",1,0.01,0.871246554012977,0.439123668225524,0.0254912057490385,0.0740625051242073
"70_7","nuc_5mer","M1","H7N3",1,0.1,0.774433344499448,0.301062044714188,0.0350024873998274,0.0391136962665862
"70_7","nuc_5mer","M1","H7N3",1,1,0.584149439833253,0,0.467069905731881,0
"70_7","nuc_5mer","M1","H7N3",1,10,0.584149439833253,0,0.467069905731881,0
"70_7","nuc_5mer","M1","H7N4",0,0.001,0.912530239594281,0.535874785988003,0.0123367312737024,0.0437386784233176
"70_7","nuc_5mer","M1","H7N4",0,0.01,0.912530239594281,0.535874785988003,0.0123367312737024,0.0437386784233176
"70_7","nuc_5mer","M1","H7N4",0,0.1,0.900576477758767,0.51484679545825,0.012475892041894,0.0371685258432954
"70_7","nuc_5mer","M1","H7N4",0,1,0.836999341158104,0.375408489254754,0.0100367058655256,0.0247833294595381
"70_7","nuc_5mer","M1","H7N4",0,10,0.788245659767078,0.318099349394418,0.0176206363820416,0.0179108406744405
"70_7","nuc_5mer","M1","H7N4",0.5,0.001,0.929725429782814,0.578679653225136,0.00792799009149055,0.0394039478501042
"70_7","nuc_5mer","M1","H7N4",0.5,0.01,0.89580550836078,0.503030200897771,0.0177221457738891,0.0510384956002016
"70_7","nuc_5mer","M1","H7N4",0.5,0.1,0.805935344220998,0.346583594286904,0.0107015002450266,0.0170548190371172
"70_7","nuc_5mer","M1","H7N4",0.5,1,0.753733711709419,0,0.379792344032332,0
"70_7","nuc_5mer","M1","H7N4",0.5,10,0.753733711709419,0,0.379792344032332,0
"70_7","nuc_5mer","M1","H7N4",1,0.001,0.924470259925026,0.563205023203617,0.0069374731699485,0.0287704925119776
"70_7","nuc_5mer","M1","H7N4",1,0.01,0.878594276375727,0.460685277587828,0.0130513581081137,0.0374374924416719
"70_7","nuc_5mer","M1","H7N4",1,0.1,0.77963545414482,0.309632951352058,0.00707781920952568,0.0100020036605676
"70_7","nuc_5mer","M1","H7N4",1,1,0.753733711709419,0,0.379792344032332,0
"70_7","nuc_5mer","M1","H7N4",1,10,0.753733711709419,0,0.379792344032332,0
"70_7","nuc_5mer","M1","H7N7",0,0.001,0.912854294231459,0.550293264691249,0.0144054159024714,0.044628247772034
"70_7","nuc_5mer","M1","H7N7",0,0.01,0.912854294231459,0.550293264691249,0.0144054159024714,0.044628247772034
"70_7","nuc_5mer","M1","H7N7",0,0.1,0.900529714657522,0.529876802930338,0.0166758427428887,0.048096338631802
"70_7","nuc_5mer","M1","H7N7",0,1,0.838942882829038,0.397745001373084,0.0125626640188166,0.0236616781800634
"70_7","nuc_5mer","M1","H7N7",0,10,0.792049135829496,0.328103561251084,0.0118510368675595,0.0194793952065243
"70_7","nuc_5mer","M1","H7N7",0.5,0.001,0.925638215504869,0.572418706663714,0.0105769921079773,0.0279663342378153
"70_7","nuc_5mer","M1","H7N7",0.5,0.01,0.897211048056749,0.518028925100491,0.0147922356803402,0.0458209211654956
"70_7","nuc_5mer","M1","H7N7",0.5,0.1,0.809566754284898,0.357032425858395,0.0101574981618701,0.00751568693792248
"70_7","nuc_5mer","M1","H7N7",0.5,1,0.752716605625584,0,0.378290782887995,0
"70_7","nuc_5mer","M1","H7N7",0.5,10,0.752716605625584,0,0.378290782887995,0
"70_7","nuc_5mer","M1","H7N7",1,0.001,0.920428290626398,0.562386921637443,0.0139782186531319,0.0383257177659984
"70_7","nuc_5mer","M1","H7N7",1,0.01,0.880630060859049,0.477144883682319,0.0111162224571022,0.0349552974180039
"70_7","nuc_5mer","M1","H7N7",1,0.1,0.784947963318558,0.321833500946415,0.0148128625079643,0.0246142336106516
"70_7","nuc_5mer","M1","H7N7",1,1,0.752716605625584,0,0.378290782887995,0
"70_7","nuc_5mer","M1","H7N7",1,10,0.752716605625584,0,0.378290782887995,0
"70_7","nuc_5mer","M1","H7N9",0,0.001,0.958012121629425,0.311676950879626,0.00527834418179432,0.117936598910879
"70_7","nuc_5mer","M1","H7N9",0,0.01,0.958012121629425,0.311676950879626,0.00527834418179432,0.117936598910879
"70_7","nuc_5mer","M1","H7N9",0,0.1,0.945053349670773,0.291001491850509,0.00760929933042268,0.0926515139140393
"70_7","nuc_5mer","M1","H7N9",0,1,0.889587246642313,0.225191163625581,0.0346749494740491,0.051804261572768
